Target_Gene,Timepoint,Dosage,RTN_A_median,RTN_A_CI_lower,RTN_A_CI_upper,RTN_B_median,RTN_B_CI_lower,RTN_B_CI_upper,Predictive_Effect_median,Predictive_Effect_CI_lower,Predictive_Effect_CI_upper
Hdac2,T7,0.6nM,0.005311508038019287,0.004953339432351612,0.005695696265075577,0.005354970129500285,0.005024580445706137,0.005736077397468237,0.01859901805126065,-0.09021805901947355,0.039217885595297465
Hdac2,T7,3.5nM,0.005119605698962734,0.004984599962889913,0.005516036693652836,0.005354970129500285,0.005022799150976139,0.005764272120977617,-0.008232422417374628,-0.11133400917489314,0.024836356256702306
Hdac3,T10,0.6nM,0.005740334897916352,0.005414928530745709,0.006157555387271623,0.005947692444307004,0.005542697770446103,0.006116945021882205,-0.0023673640011185534,-0.1143442472262348,0.04968884500327904
Hdac3,T10,3.5nM,0.00569587179498149,0.005186405760763543,0.0062505749683386255,0.005947692444307004,0.005609470759548936,0.006116556537935936,0.046275686875332254,-0.13478554328434555,0.08167075175316835
Hdac3,T13,0.6nM,0.005955079496986039,0.005533236300131892,0.006247559930874906,0.005984039629120679,0.005578213798326453,0.006423087408398391,-0.05383966535489292,-0.09654778502533476,0.03523679204556243
Hdac3,T13,3.5nM,0.005707063343928873,0.005394514871694558,0.00620546639644777,0.005984039629120679,0.005577153739922146,0.006423087408398391,-0.02111945484872607,-0.15370474385354307,0.03378809358635912
Hdac3,T7,0.6nM,0.00579356755803654,0.005196419031754464,0.0059688600904772016,0.005804463152963945,0.0053291744396028315,0.005902560004574769,0.007579429005620544,-0.05044639549144414,0.028369882977443188
Hdac3,T7,3.5nM,0.005803400238835933,0.005470522883289336,0.005966953105087542,0.005804463152963945,0.0054376461527968056,0.005902560004574769,0.013429348011990937,-0.0558592209314613,0.04185445114576689
Hdac6,T10,0.6nM,0.005610414090898614,0.005314986400748444,0.0058614925639900945,0.005767383256665144,0.005286830191755541,0.00619391194056146,-0.019655835685725886,-0.14197011777865154,0.09075881106072407
Hdac6,T10,3.5nM,0.005535608247318875,0.004974524677832864,0.005848455281140013,0.005767383256665144,0.0052873268086620975,0.006229288369882973,-0.06673646854223146,-0.17182344545249167,0.053200933377644394
Hdac6,T13,0.6nM,0.005481780035068639,0.004965525653240516,0.0058601595519309135,0.005494968189570825,0.005172269922267792,0.006434404591009207,-0.026048673279238797,-0.13696759937019143,0.05349936508779986
Hdac6,T13,3.5nM,0.005499434036311403,0.0049099331953271165,0.005875594346885416,0.005494968189570825,0.005213981298415678,0.006434404591009207,-0.0925886766825219,-0.21903321717425633,0.06492100360930651
Hdac6,T7,0.6nM,0.005638631939356215,0.005456759292060745,0.005710365863431807,0.005618404746207142,0.005058425831724847,0.005938115813348829,-0.004187757502240411,-0.04296320915421058,0.06663812038326884
Hdac6,T7,3.5nM,0.00554169232587929,0.005108127041353577,0.005960272766227798,0.005618404746207142,0.005058425831724847,0.005938115813348829,-0.0074964692025441815,-0.0978097588806695,0.048595813385337215
Hif1a,T10,0.6nM,0.005232586851673058,0.004809866744759067,0.005855890132134747,0.0052105273052382595,0.004346531631006246,0.005673130465791302,0.06888390560155933,-0.0603616488068048,0.13425551750901812
Hif1a,T10,3.5nM,0.00563060993413349,0.005250311181464998,0.005923581553668325,0.0052105273052382595,0.004483141794247795,0.005673130465791302,0.11112305425049057,0.006458487627534493,0.23101029354728086
Hif1a,T13,0.6nM,0.005282166648370891,0.004753830444101067,0.005959411886751433,0.004996772617380416,0.004181980384824012,0.005599592232887773,0.0986843821104029,0.03131816170079926,0.21416165245190597
Hif1a,T13,3.5nM,0.005240093479286369,0.004893711326562055,0.0060693751481979185,0.004996772617380416,0.004181980384824012,0.005599592232887773,0.1143512589197672,0.04882501860460192,0.2488534531328697
Hif1a,T7,0.6nM,0.005245204112610865,0.005122999242282638,0.005885960189620127,0.0054195972105238015,0.005021338571211409,0.005756521023551503,0.03303967937783521,-0.05314878369416863,0.047974416096896816
Hif1a,T7,3.5nM,0.005588008294727307,0.005327945742354058,0.006058322601005521,0.0054195972105238015,0.005021338571211409,0.005756521023551503,0.061102868420279,0.02220266858582622,0.09970003631827357
Hnf4a,T10,0.6nM,0.00523424956925099,0.004708869804991683,0.006395093770675619,0.005493115398248561,0.0046597263203110185,0.0061475234227988985,-0.04382740045968956,-0.11122412786188024,0.0742035558805053
Hnf4a,T10,3.5nM,0.005425494006554066,0.0046774911524679556,0.0061438935603483555,0.005493115398248561,0.0046605713612922,0.006211290520359225,-0.01249428290892185,-0.08600754528714014,0.0599708616134375
Hnf4a,T13,0.6nM,0.00542149766442877,0.004672090767136839,0.006619394227165911,0.005347918728437678,0.004744673030006502,0.006363171823227207,-0.021391895818183605,-0.08522121954508254,0.09329534237121168
Hnf4a,T13,3.5nM,0.005407336267450283,0.0045330692735232915,0.006491309426805101,0.005347918728437678,0.004736766307208682,0.006365803091152446,-0.026233322055054586,-0.10913308651865238,0.047342239239217127
Hnf4a,T7,0.6nM,0.005428340874228552,0.004991070425352869,0.005921997336943063,0.005425241244456884,0.004820609886426501,0.00589644027778604,0.02101889907685069,-0.04286822534647287,0.06289718755947998
Hnf4a,T7,3.5nM,0.005473010512114649,0.004863506315370402,0.0060652234107731046,0.005425241244456884,0.0048401483779477415,0.005766744346431456,0.05342142362728741,-0.046739119307540614,0.10915664393459434
Hnf4g,T10,0.6nM,0.00576737121633384,0.005304938053761588,0.005872257920346751,0.005735345763201567,0.0053040576715252365,0.0058873030209704025,-0.00024772441353756384,-0.11460977834531023,0.05405232499889678
Hnf4g,T10,3.5nM,0.00546885222187775,0.005247897200390726,0.005647652491051975,0.005735345763201567,0.0053040576715252365,0.005904920126498544,-0.02545568652053709,-0.07957621746083146,0.05303149758981251
Hnf4g,T13,0.6nM,0.005537004972916917,0.005126325652742521,0.005769366253325835,0.0055957718738750065,0.005174584286180811,0.005998352245768955,0.0052796753951306185,-0.08888608304782784,0.044016645949140794
Hnf4g,T13,3.5nM,0.0054512249174436195,0.005030433636523648,0.00557869036938215,0.0055957718738750065,0.005262285266004137,0.005998352245768955,-0.03258732311509376,-0.12864586347265408,0.03812740865201025
Hnf4g,T7,0.6nM,0.005621250057672443,0.005348852111122987,0.005994371040851714,0.005681716256145929,0.005213843027647598,0.005914696760937224,0.026636587819778512,-0.09763694551903894,0.10680081768548078
Hnf4g,T7,3.5nM,0.005548107452093367,0.005321374316363416,0.005860734550506244,0.005681716256145929,0.005279436063388388,0.005914696760937224,0.0033773091300747563,-0.06436443018144367,0.06527422728946039
Hras,T10,0.6nM,0.005581836301081194,0.0052657647179537685,0.006122055200960255,0.005622903153688281,0.004834511542859237,0.005974121842719822,0.04054075388053183,-0.007281759855915068,0.1631249463257095
Hras,T10,3.5nM,0.005535048085713222,0.005293815761787549,0.006238090645935538,0.005622903153688281,0.004834511542859237,0.005752451074339624,0.03292934537966764,-0.05079014646384438,0.1661480403617282
Hras,T13,0.6nM,0.0053619536447542075,0.005015845740000818,0.005902777325767625,0.005467597021795237,0.004482100059466892,0.006213803483478672,0.06655089412656592,-0.09991140650125199,0.12051334716241728
Hras,T13,3.5nM,0.005489139205149934,0.004882568042414181,0.006687270985620983,0.005467597021795237,0.004466918182983087,0.006213803483478672,0.07927832425459141,-0.06034492777626213,0.2537893635143894
Hras,T7,0.6nM,0.0053757361958265346,0.005231057663328145,0.00580715367636633,0.0052938692698869996,0.005007598370037234,0.0060247723591099174,-0.01972895930070826,-0.07181214073749964,0.05367058459312337
Hras,T7,3.5nM,0.005499415318637476,0.005118189358447104,0.006030676234771449,0.0052938692698869996,0.0050036562545224105,0.0060441905287777695,0.003315378405353894,-0.06297781066412911,0.0708705316197366
Hsp90aa1,T10,0.6nM,0.004946892420251785,0.004798681576148557,0.005534384414618093,0.005115012710472076,0.00477401328387,0.005528323974291773,-0.014343932260086756,-0.06968534116634122,0.0781785381599185
Hsp90aa1,T10,3.5nM,0.00520503359787944,0.0049909244464003315,0.005468316370249011,0.005115012710472076,0.00477401328387,0.005502722253493505,0.00031017940147997237,-0.040593971068307574,0.09299197408841907
Hsp90aa1,T13,0.6nM,0.005141782366832358,0.004738570402720009,0.0055778683022181304,0.005085168906885136,0.004551221692265669,0.0053481652458921055,0.03294135568999186,0.007647124916464592,0.13274444745981767
Hsp90aa1,T13,3.5nM,0.005022147683209785,0.0046559738425827725,0.00534656628687529,0.005085168906885136,0.004532381821651566,0.0053481652458921055,-0.007502459717443644,-0.07302339703442706,0.11487903626503634
Hsp90aa1,T7,0.6nM,0.005346848419975541,0.004955756753417197,0.005666540165079451,0.005191915594383204,0.005006226814896329,0.005430938799837565,-0.0077518672457454535,-0.034571927405840065,0.0969487926728487
Hsp90aa1,T7,3.5nM,0.0053162516074391096,0.005130307855283109,0.005483216242873609,0.005191915594383204,0.005006226814896329,0.005430938799837565,0.014374191421278324,-0.020257168929603424,0.048115000225812124
Hsp90ab1,T10,0.6nM,0.00583176242570144,0.005330817409551301,0.006084906973342415,0.00560531858827655,0.005215943046511995,0.006094085146620442,-0.0038219316938800938,-0.04115381462731785,0.1355333395496825
Hsp90ab1,T10,3.5nM,0.005634935872829814,0.005509169721569115,0.006132448022247175,0.00560531858827655,0.005215943046511995,0.006117530131045645,0.021376339386440624,-0.0434835065449378,0.10729944521023926
Hsp90ab1,T13,0.6nM,0.005708772713906832,0.005423423754076777,0.006165587994507632,0.005431599274398928,0.005192859255724469,0.005921021105460206,0.07177168958829568,0.03901905879692577,0.15127087289603214
Hsp90ab1,T13,3.5nM,0.005782725660398714,0.00519939773271493,0.006185318273131228,0.005431599274398928,0.005154950250207434,0.005941140124273289,0.042650440940754604,-0.013894807935670092,0.09765723730451759
Hsp90ab1,T7,0.6nM,0.005528128650190993,0.0051816405008058295,0.005644349044631462,0.005607094524848729,0.005314459914849516,0.005871394223620094,-0.027830812877123575,-0.03719915988820732,-0.005061442135837191
Hsp90ab1,T7,3.5nM,0.0056250932138281065,0.005316015287237634,0.006045940104271747,0.005607094524848729,0.005345128791331456,0.005916641506617882,-0.0008746804715436219,-0.06645146169760505,0.07674828376159674
Huwe1,T10,0.6nM,0.005231003526124604,0.0049558912699008435,0.00591589359690753,0.005128641828792825,0.004590273794954956,0.005510669219699884,0.10375400603635276,-0.026219055665270743,0.17810399480843342
Huwe1,T10,3.5nM,0.0055046761087165835,0.004954388379831425,0.005581661057534932,0.005128641828792825,0.004590273794954956,0.005510669219699884,0.0735469166826562,0.0035998408076699266,0.137981993776967
Huwe1,T13,0.6nM,0.0051585771029386785,0.004876961939667652,0.005567115446441176,0.005170163080578147,0.004697972307863677,0.005606308062370892,0.040900490039364565,-0.07908384907777229,0.10116994030975088
Huwe1,T13,3.5nM,0.005240472466906674,0.0049689449299088395,0.005798168673039432,0.005170163080578147,0.004721999458016101,0.005606308062370892,0.05575252973115066,0.015344682291782333,0.10002430515038785
Huwe1,T7,0.6nM,0.0054689639459800906,0.005164639227866131,0.005853685429164343,0.005489604440618121,0.005129098137723711,0.005617425226984413,0.040974257416256404,-0.024672516127889753,0.12070884858470446
Huwe1,T7,3.5nM,0.005470584583224945,0.005096316869048136,0.0055348513819710975,0.005489604440618121,0.005123672565475368,0.005613121054407855,0.0018417168861252515,-0.04911684057167359,0.05711822476666038
Idh1,T10,0.6nM,0.005073498701182851,0.004519601711213388,0.0057434010108473425,0.005136606517909679,0.004761742127670694,0.005792678993889302,0.004536606370888925,-0.05568635289075454,0.05940330037443648
Idh1,T10,3.5nM,0.005042529965314395,0.004599062524099658,0.005466718103397103,0.005136606517909679,0.004889028590981472,0.005792678993889302,0.03936404560539085,-0.10180233987224441,0.12468630817361971
Idh1,T13,0.6nM,0.0051936731953174135,0.00462503815255874,0.005800318593964025,0.005456381192804229,0.004839551017130709,0.006054351452709308,-0.044722909854623745,-0.09425290389481633,0.05024544937787238
Idh1,T13,3.5nM,0.005224468199853632,0.004710366354051889,0.006045600608244862,0.005456381192804229,0.004708466771678807,0.006154748147453983,0.07227938834846223,-0.2010604516713042,0.10877573538797153
Idh1,T7,0.6nM,0.004997379760688359,0.004698733735748925,0.005998130723617523,0.0052426926013419365,0.0045873999457080724,0.0057863184295729965,0.03893763605915222,-0.038160139451611015,0.05388354158145647
Idh1,T7,3.5nM,0.005034530042974068,0.004831068886506548,0.005836336167786312,0.0052426926013419365,0.004583510857369196,0.0057863184295729965,0.010427780250701802,-0.061115362961499616,0.08333328248137145
Idh2,T10,0.6nM,0.005364751005688883,0.004776882405104618,0.005513197676255109,0.005371264591246353,0.00472235600312795,0.005726873222948009,-5.461642449788341e-05,-0.035766826094687856,0.0542411562728882
Idh2,T10,3.5nM,0.005143920190463031,0.004765371669980947,0.005300646410137555,0.005371264591246353,0.00472235600312795,0.005726792772293664,-0.06561823193537343,-0.13429689072132486,0.06449751902627085
Idh2,T13,0.6nM,0.00523566394441619,0.004616035153903889,0.0054373250115611685,0.005279918302789258,0.004580293577487343,0.005499501913963492,-0.010507654391628445,-0.06330439398981678,0.06439764654395526
Idh2,T13,3.5nM,0.00496124299782048,0.004689891478837711,0.0054270270127924755,0.005279918302789258,0.004504923264307649,0.005499501913963492,0.04996151460961931,-0.0784002749854643,0.12160694934478819
Idh2,T7,0.6nM,0.0052564306367243975,0.004966075168969997,0.005498985675839687,0.005128377891217093,0.004739024238423111,0.00558524198176518,0.05195415359950326,-0.048342374560804056,0.08740006940591877
Idh2,T7,3.5nM,0.005130674123496078,0.00504907233072678,0.005485319771377472,0.005128377891217093,0.004739024238423111,0.005503824355397422,0.045861935610609736,-0.0625980616650264,0.1154721836112506
Igf1r,T10,0.6nM,0.004957021756004787,0.0045180617382569125,0.0055131745132155985,0.005255892576605137,0.004669651114089867,0.005427026534956027,0.005716926870618411,-0.08228783765289632,0.08936736716954995
Igf1r,T10,3.5nM,0.004800296350583575,0.0043579818651791466,0.005290416462901333,0.005255892576605137,0.004669651114089867,0.005427026534956027,-0.0841964551277305,-0.17381746225246034,0.014764898090239634
Igf1r,T13,0.6nM,0.005023444793927669,0.004607501360387641,0.005777615863635614,0.005049759410804712,0.004350233291612581,0.005310807624191219,0.04906761655032168,-0.08638617455007029,0.20562305272341583
Igf1r,T13,3.5nM,0.005021134752301014,0.0041005972688721234,0.0052609421433961485,0.005049759410804712,0.004350233291612581,0.005325847030551464,-0.030036995057948622,-0.12923776597314712,0.13414291147929114
Igf1r,T7,0.6nM,0.0053157926126570255,0.0051092344458554245,0.005785110756111643,0.005165773054069785,0.004862523608336066,0.0054476645846772915,0.013154301423516087,-0.043081179272137095,0.09947513834560699
Igf1r,T7,3.5nM,0.005314721296153988,0.004724653697006368,0.005698228655466213,0.005165773054069785,0.004862523608336066,0.005434080301432447,-0.0023460544255439,-0.10577965597631746,0.08081290149821725
Jak1,T10,0.6nM,0.00526954453049013,0.004904236207715996,0.005690342889570656,0.005287412960402384,0.004984304798168886,0.005798654964952051,0.001757277938024571,-0.08653249950764981,0.03082711235705136
Jak1,T10,3.5nM,0.004933330350276707,0.004776540963344375,0.005539705622636327,0.005287412960402384,0.00496926301318215,0.005825431120555922,-0.07677030210685615,-0.14452490126998088,0.01241418302221261
Jak1,T13,0.6nM,0.004998993382476412,0.004916478005700309,0.005352846533199001,0.005151122061095838,0.004867247659335298,0.005948444316178433,-0.03661518829409162,-0.07933388648462769,0.034919219605853424
Jak1,T13,3.5nM,0.0052746719965925445,0.0047683734376354,0.005550160796023363,0.005151122061095838,0.004816338454883556,0.005828900971321894,-0.01932621954257911,-0.09704299061667793,0.04428967197202996
Jak1,T7,0.6nM,0.005206325677308762,0.0050590076957810984,0.005473576405060967,0.005230807803781868,0.005042659427017941,0.005598894955601048,-0.015709839679464856,-0.06599215450899075,0.033774700102070905
Jak1,T7,3.5nM,0.005102210964271605,0.004939560598862082,0.005663411094636624,0.005230807803781868,0.005042570697691783,0.005598894955601048,-0.010487514639806388,-0.04025800241681766,0.051162736109023964
