shRNA_ID,Target_Gene,RTN_A,RTN_B,Predictive_Effect,Timepoint,Dosage,Gene_Category,Sort_Order
NT_141,NT,0.005469409488873772,0.005524153191434461,-0.01436824863944659,T7,0.6nM,Neutral Control,1
NT_142,NT,0.005741477109613505,0.005421227250741702,0.08280246267920706,T7,0.6nM,Neutral Control,1
NT_143,NT,0.0052505975207541,0.0056100722662046805,-0.0955377434707493,T7,0.6nM,Neutral Control,1
NT_144,NT,0.005831554325860626,0.005935260229252955,-0.025430819172421622,T7,0.6nM,Neutral Control,1
NT_146,NT,0.0053826340935736496,0.004830379028161059,0.15617595733872017,T7,0.6nM,Neutral Control,1
NT_147,NT,0.00521329178305675,0.004931784886680104,0.08008473447016663,T7,0.6nM,Neutral Control,1
NT_148,NT,0.005633348900103723,0.005752167857753318,-0.030112949300719085,T7,0.6nM,Neutral Control,1
NT_149,NT,0.005137333362490702,0.0049227748094656095,0.0615479479395792,T7,0.6nM,Neutral Control,1
NT_15,NT,0.005797185175750907,0.00584248835768222,-0.01123038472812738,T7,0.6nM,Neutral Control,1
NT_150,NT,0.00537660319500551,0.005386525794443875,-0.0026600608562933493,T7,0.6nM,Neutral Control,1
NT_153,NT,0.0051854024585407405,0.005270604282353135,-0.023512412045173178,T7,0.6nM,Neutral Control,1
NT_154,NT,0.0056135730431714475,0.005526417346605001,0.0225748232108274,T7,0.6nM,Neutral Control,1
NT_155,NT,0.005464224856578726,0.00549417982165485,-0.007887277112427175,T7,0.6nM,Neutral Control,1
NT_156,NT,0.006111297125742625,0.0058423483347840735,0.06493024759798449,T7,0.6nM,Neutral Control,1
NT_157,NT,0.0057040950644081274,0.005794875951898897,-0.02277975256119063,T7,0.6nM,Neutral Control,1
NT_158,NT,0.00466612905643525,0.005176698094131244,-0.14980597231390383,T7,0.6nM,Neutral Control,1
NT_159,NT,0.00598858587248784,0.0054008364453069,0.14903250984978153,T7,0.6nM,Neutral Control,1
NT_16,NT,0.005743624263615486,0.0055444668907147785,0.05091262439141376,T7,0.6nM,Neutral Control,1
NT_160,NT,0.005019266249632928,0.005371047611180956,-0.0977270335451806,T7,0.6nM,Neutral Control,1
NT_161,NT,0.00531774684610445,0.005574163561122848,-0.0679402370208303,T7,0.6nM,Neutral Control,1
NT_162,NT,0.005248722609867684,0.005353739082571601,-0.028580475687402365,T7,0.6nM,Neutral Control,1
NT_163,NT,0.005362466933426349,0.0054303682456946995,-0.018153187247476003,T7,0.6nM,Neutral Control,1
NT_164,NT,0.005780828811738311,0.00528857986791093,0.12839598007008907,T7,0.6nM,Neutral Control,1
NT_165,NT,0.005681122651617798,0.005136194571074877,0.1454761939705051,T7,0.6nM,Neutral Control,1
NT_166,NT,0.00614066070807965,0.006165794333427979,-0.005892876046206444,T7,0.6nM,Neutral Control,1
NT_167,NT,0.006261188263193291,0.006202597860321664,0.013563889089729806,T7,0.6nM,Neutral Control,1
NT_168,NT,0.005642025451490901,0.005614806735282985,0.0069768088872356375,T7,0.6nM,Neutral Control,1
NT_169,NT,0.005310805938832697,0.005320206327130533,-0.002551383965146823,T7,0.6nM,Neutral Control,1
NT_17,NT,0.005706059731923586,0.0055965597502935695,0.02795458581866052,T7,0.6nM,Neutral Control,1
NT_170,NT,0.005416130270591789,0.005103905556059411,0.08566080615674397,T7,0.6nM,Neutral Control,1
NT_171,NT,0.005752426280037973,0.005174646699063323,0.15271022434251597,T7,0.6nM,Neutral Control,1
NT_172,NT,0.0051396320953129675,0.0057114233142287335,-0.15218522470670956,T7,0.6nM,Neutral Control,1
NT_173,NT,0.005331707024086504,0.005423405310345461,-0.02460148521986148,T7,0.6nM,Neutral Control,1
NT_174,NT,0.006243291010504118,0.005512992030607276,0.1794711979325081,T7,0.6nM,Neutral Control,1
NT_175,NT,0.0055113265652756965,0.005738760755971332,-0.05833961653204719,T7,0.6nM,Neutral Control,1
NT_176,NT,0.005588844100643534,0.005631235185128005,-0.01090147347503246,T7,0.6nM,Neutral Control,1
NT_177,NT,0.005243196437459443,0.0055692811111398635,-0.08704451719855792,T7,0.6nM,Neutral Control,1
NT_178,NT,0.0058841070502873806,0.005834133351907451,0.01230513139000556,T7,0.6nM,Neutral Control,1
NT_179,NT,0.006135821904865261,0.006380109182085329,-0.056324504335921476,T7,0.6nM,Neutral Control,1
NT_180,NT,0.005514662116111978,0.005383475839714226,0.03473454518169698,T7,0.6nM,Neutral Control,1
NT_181,NT,0.005803583527794636,0.006310390962705944,-0.12078539713433915,T7,0.6nM,Neutral Control,1
NT_182,NT,0.005641907112325349,0.005464565814402135,0.04607604225595615,T7,0.6nM,Neutral Control,1
NT_183,NT,0.005222320897851928,0.005155623784659407,0.018544118748992172,T7,0.6nM,Neutral Control,1
NT_184,NT,0.0058156804316881515,0.005600483769674598,0.054396543647240746,T7,0.6nM,Neutral Control,1
NT_185,NT,0.005443093212368686,0.005533902578748085,-0.02387050406676395,T7,0.6nM,Neutral Control,1
NT_186,NT,0.005436119390990818,0.005357147713417292,0.021112065453809545,T7,0.6nM,Neutral Control,1
NT_187,NT,0.004913644743079429,0.0051161479916655254,-0.05826444227500841,T7,0.6nM,Neutral Control,1
NT_188,NT,0.005219459403940796,0.005138421607537706,0.022575121769661123,T7,0.6nM,Neutral Control,1
NT_189,NT,0.0053642529664362695,0.004990365041187315,0.10423192178512289,T7,0.6nM,Neutral Control,1
NT_19,NT,0.005259677000164044,0.005559357951513331,-0.07994407068362197,T7,0.6nM,Neutral Control,1
NT_190,NT,0.0052616512722941326,0.005430693049175497,-0.045620688471514376,T7,0.6nM,Neutral Control,1
NT_191,NT,0.005071175334982751,0.004876124077688148,0.05658531899625453,T7,0.6nM,Neutral Control,1
NT_192,NT,0.00548049347465885,0.005126585889300198,0.09630743646689281,T7,0.6nM,Neutral Control,1
NT_193,NT,0.005446664304439948,0.005958206821657725,-0.1295052514286472,T7,0.6nM,Neutral Control,1
NT_194,NT,0.005720707892253085,0.005205939455269142,0.13603514673297945,T7,0.6nM,Neutral Control,1
NT_195,NT,0.005414015384617169,0.00559453430828977,-0.047319058413542635,T7,0.6nM,Neutral Control,1
NT_196,NT,0.0059553320161259285,0.00557602455705029,0.09494502721136722,T7,0.6nM,Neutral Control,1
NT_197,NT,0.004185323488289506,0.0048472388981196666,-0.21182405347896097,T7,0.6nM,Neutral Control,1
NT_198,NT,0.005339423108523301,0.005524358683342624,-0.04912311725983687,T7,0.6nM,Neutral Control,1
NT_199,NT,0.005410818788691894,0.005586043666385199,-0.04597992580576341,T7,0.6nM,Neutral Control,1
NT_20,NT,0.005438420327120726,0.005690927307588927,-0.0654760921407724,T7,0.6nM,Neutral Control,1
NT_200,NT,0.00582986932079883,0.0060093269612612864,-0.04373987443593152,T7,0.6nM,Neutral Control,1
NT_21,NT,0.005088653557795945,0.005230789952492326,-0.03974486425373485,T7,0.6nM,Neutral Control,1
NT_22,NT,0.005406826761433936,0.005380430346129231,0.007060562863585161,T7,0.6nM,Neutral Control,1
NT_23,NT,0.005186314626808856,0.004948378267478545,0.06775394161329111,T7,0.6nM,Neutral Control,1
NT_24,NT,0.005283002462750558,0.005605523326765184,-0.08549098564382224,T7,0.6nM,Neutral Control,1
NT_26,NT,0.005357596629193288,0.005378344701678783,-0.005576255984611336,T7,0.6nM,Neutral Control,1
NT_29,NT,0.0051043860640033085,0.005498134043921439,-0.10720463032467482,T7,0.6nM,Neutral Control,1
NT_30,NT,0.00556176895209772,0.005850857039496982,-0.07310415435444363,T7,0.6nM,Neutral Control,1
NT_31,NT,0.005406686344886112,0.005447392757679384,-0.010821224840552791,T7,0.6nM,Neutral Control,1
NT_32,NT,0.005684754077300209,0.005544399996028081,0.03606659618145973,T7,0.6nM,Neutral Control,1
NT_33,NT,0.005260384317387201,0.005700535950354401,-0.11592935934722437,T7,0.6nM,Neutral Control,1
NT_34,NT,0.005237190078910315,0.005504102209684911,-0.07171429374110538,T7,0.6nM,Neutral Control,1
NT_35,NT,0.0057139388715286114,0.005346816695081817,0.09580538454522888,T7,0.6nM,Neutral Control,1
NT_36,NT,0.005010682937046042,0.005192927027630043,-0.051540701765351575,T7,0.6nM,Neutral Control,1
NT_37,NT,0.005572337642172492,0.005855920525654732,-0.07161329687610624,T7,0.6nM,Neutral Control,1
NT_38,NT,0.00494197960000538,0.0056215226385654925,-0.18587189456587302,T7,0.6nM,Neutral Control,1
NT_39,NT,0.005401602958719554,0.005848114105322858,-0.11458386127899693,T7,0.6nM,Neutral Control,1
NT_41,NT,0.005150517636469895,0.00522360795551833,-0.020329190095423968,T7,0.6nM,Neutral Control,1
NT_42,NT,0.005171344702885833,0.005722521992763939,-0.146111629558339,T7,0.6nM,Neutral Control,1
NT_43,NT,0.0055778688588453695,0.005954487713395063,-0.09426337744422389,T7,0.6nM,Neutral Control,1
NT_44,NT,0.006250216767079583,0.0057546800887179695,0.11917049650419849,T7,0.6nM,Neutral Control,1
NT_45,NT,0.005721796866440443,0.006250794751624103,-0.12757135115533316,T7,0.6nM,Neutral Control,1
NT_46,NT,0.005605555991117094,0.005763962184485503,-0.040203395605815775,T7,0.6nM,Neutral Control,1
NT_47,NT,0.005641931912394825,0.0054544809470992795,0.04874734035566901,T7,0.6nM,Neutral Control,1
NT_50,NT,0.005659567455472615,0.0058572149625799215,-0.04952304679306425,T7,0.6nM,Neutral Control,1
NT_51,NT,0.005410010128954963,0.004724217409540674,0.19555593574640262,T7,0.6nM,Neutral Control,1
NT_53,NT,0.004527827050478377,0.00444964275589485,0.025129340077862782,T7,0.6nM,Neutral Control,1
NT_54,NT,0.004535072514335823,0.004360855165673679,0.05651454326646327,T7,0.6nM,Neutral Control,1
NT_56,NT,0.005504241190981323,0.005411581590629287,0.024493390836361654,T7,0.6nM,Neutral Control,1
NT_57,NT,0.005274966759791489,0.0057381879525649476,-0.12143322120451187,T7,0.6nM,Neutral Control,1
NT_58,NT,0.0057194618158526,0.005298352230219446,0.11033564401954475,T7,0.6nM,Neutral Control,1
NT_59,NT,0.005386927720808892,0.005421668401555644,-0.009274170273305396,T7,0.6nM,Neutral Control,1
NT_60,NT,0.005599068711536727,0.005502905999700202,0.02499320000232797,T7,0.6nM,Neutral Control,1
NT_61,NT,0.004556492525591185,0.004201756283024272,0.11693121797724514,T7,0.6nM,Neutral Control,1
NT_62,NT,0.005884540702738678,0.006352862750735253,-0.11047703589549646,T7,0.6nM,Neutral Control,1
NT_63,NT,0.005075077749450416,0.005659854100335788,-0.1573349394131093,T7,0.6nM,Neutral Control,1
NT_64,NT,0.005904099796099774,0.005842746900822922,0.015070312043514205,T7,0.6nM,Neutral Control,1
NT_65,NT,0.005740526198257278,0.0058071187200234185,-0.01663954279800026,T7,0.6nM,Neutral Control,1
NT_66,NT,0.00574235426667998,0.005776409660712678,-0.008530722836155965,T7,0.6nM,Neutral Control,1
NT_67,NT,0.005448564724193657,0.005387758563847908,0.016191039045530493,T7,0.6nM,Neutral Control,1
NT_68,NT,0.005706584700619798,0.005449257892706637,0.06656780421165764,T7,0.6nM,Neutral Control,1
NT_69,NT,0.005376132289844719,0.005226708851344017,0.040665841144692634,T7,0.6nM,Neutral Control,1
NT_70,NT,0.005385087604942173,0.005089273823377998,0.0815099986209403,T7,0.6nM,Neutral Control,1
NT_72,NT,0.00551152275878921,0.005262608574231587,0.06667287779251835,T7,0.6nM,Neutral Control,1
NT_73,NT,0.005534957332212795,0.005326774119175014,0.05531009063380976,T7,0.6nM,Neutral Control,1
NT_75,NT,0.00542101823727112,0.0050571798525185,0.1002307733235987,T7,0.6nM,Neutral Control,1
NT_76,NT,0.005809729217410407,0.0058397588557275145,-0.007437872972287501,T7,0.6nM,Neutral Control,1
NT_77,NT,0.0052472927469749174,0.0054419196521891845,-0.05254237559471468,T7,0.6nM,Neutral Control,1
NT_78,NT,0.0059881926712129895,0.005641852657345715,0.08595165214035914,T7,0.6nM,Neutral Control,1
NT_80,NT,0.0055958845082203935,0.0055177012822199235,0.020298833401473204,T7,0.6nM,Neutral Control,1
NT_81,NT,0.005781972330228738,0.005903733971717387,-0.030066008772138015,T7,0.6nM,Neutral Control,1
NT_82,NT,0.0058582900318749085,0.005956832566617083,-0.024065788840209296,T7,0.6nM,Neutral Control,1
NT_83,NT,0.00547449130067223,0.005129000942216454,0.09404707684612605,T7,0.6nM,Neutral Control,1
NT_84,NT,0.005794093408516949,0.005560896973260077,0.059265334386131976,T7,0.6nM,Neutral Control,1
NT_85,NT,0.005826020062914448,0.005709582298583342,0.02912546484169647,T7,0.6nM,Neutral Control,1
NT_86,NT,0.005543979810363091,0.005262752511809608,0.07510445188631634,T7,0.6nM,Neutral Control,1
NT_87,NT,0.005160949901166698,0.005059283012409406,0.028703681375905774,T7,0.6nM,Neutral Control,1
NT_88,NT,0.005043058621846895,0.005662419994166889,-0.1671197654208733,T7,0.6nM,Neutral Control,1
NT_89,NT,0.0056942220866541765,0.005517971526839324,0.04536075003041491,T7,0.6nM,Neutral Control,1
NT_90,NT,0.005459091989171288,0.005922506384643989,-0.11754684111799905,T7,0.6nM,Neutral Control,1
NT_91,NT,0.0055673272881787104,0.00562356029163866,-0.01449889608216007,T7,0.6nM,Neutral Control,1
NT_92,NT,0.004897459747738739,0.004457703572624141,0.13573295124447723,T7,0.6nM,Neutral Control,1
NT_93,NT,0.006035439920642523,0.006284373879861416,-0.058310082030002486,T7,0.6nM,Neutral Control,1
NT_94,NT,0.0052991356373933455,0.005247503440613506,0.014125847826579614,T7,0.6nM,Neutral Control,1
NT_95,NT,0.0064427850550288724,0.0058635764499347905,0.1359035687137482,T7,0.6nM,Neutral Control,1
NT_96,NT,0.005353902157559606,0.005558403660855412,-0.05407983534329039,T7,0.6nM,Neutral Control,1
NT_97,NT,0.005406755133339377,0.005367154388346391,0.010605631240972314,T7,0.6nM,Neutral Control,1
NT_98,NT,0.005780360873556534,0.005481199004269966,0.07666804925418846,T7,0.6nM,Neutral Control,1
NT_99,NT,0.004817009521480571,0.00452734061381761,0.08947392399034895,T7,0.6nM,Neutral Control,1
NT_01,NT,0.005532658163584093,0.005482879635472442,0.013038986531011534,T7,3.5nM,Neutral Control,1
NT_02,NT,0.0057722825143682365,0.005848288911701598,-0.018872671955867674,T7,3.5nM,Neutral Control,1
NT_03,NT,0.005900563902586462,0.005701526566445858,0.0495045877098771,T7,3.5nM,Neutral Control,1
NT_04,NT,0.005078901556234416,0.005166558661750271,-0.024687140364053627,T7,3.5nM,Neutral Control,1
NT_05,NT,0.005675965013482916,0.005547828335186905,0.032942549221258825,T7,3.5nM,Neutral Control,1
NT_06,NT,0.005569188595280774,0.0054096024442101855,0.04194457576491518,T7,3.5nM,Neutral Control,1
NT_07,NT,0.005939378158973867,0.005601481002435569,0.08450357297654693,T7,3.5nM,Neutral Control,1
NT_08,NT,0.005308138349756268,0.00575583521321791,-0.11681931583001548,T7,3.5nM,Neutral Control,1
NT_09,NT,0.004970312453052416,0.004733780037414097,0.07034387750480074,T7,3.5nM,Neutral Control,1
NT_10,NT,0.004382900247060785,0.0053352884975030185,-0.283680440557118,T7,3.5nM,Neutral Control,1
NT_100,NT,0.005337972409832529,0.0054210061414009065,-0.02226879264045944,T7,3.5nM,Neutral Control,1
NT_101,NT,0.005989363943766545,0.005658146146288024,0.08207335925653228,T7,3.5nM,Neutral Control,1
NT_102,NT,0.005389720212831627,0.005266507998417252,0.033363694794487114,T7,3.5nM,Neutral Control,1
NT_103,NT,0.00550690117094241,0.00542793736300811,0.02083664501158937,T7,3.5nM,Neutral Control,1
NT_104,NT,0.0057487871601026586,0.004892371239757903,0.23272373652835887,T7,3.5nM,Neutral Control,1
NT_105,NT,0.005055707960105715,0.00517353328762923,-0.033236782640303934,T7,3.5nM,Neutral Control,1
NT_106,NT,0.004817953239383839,0.005098373826061765,-0.08161676782401268,T7,3.5nM,Neutral Control,1
NT_107,NT,0.005780270896448154,0.005584719521593923,0.04965228040471149,T7,3.5nM,Neutral Control,1
NT_108,NT,0.00625709290479729,0.006063245353022934,0.045402322033817756,T7,3.5nM,Neutral Control,1
NT_109,NT,0.005078984178683389,0.005469419770936238,-0.10684781145029143,T7,3.5nM,Neutral Control,1
NT_11,NT,0.005907587176449445,0.005791625791345909,0.02860062377537209,T7,3.5nM,Neutral Control,1
NT_110,NT,0.005009112931300178,0.004826353202591338,0.053621638918199335,T7,3.5nM,Neutral Control,1
NT_111,NT,0.0054234899478007095,0.005425799289318437,-0.0006141739855661298,T7,3.5nM,Neutral Control,1
NT_112,NT,0.005822554808972334,0.0055715872089877475,0.06356394023721385,T7,3.5nM,Neutral Control,1
NT_113,NT,0.005714177883166475,0.005315820662437197,0.104253514423254,T7,3.5nM,Neutral Control,1
NT_114,NT,0.0055057592232533765,0.005697080819220101,-0.04928135286906135,T7,3.5nM,Neutral Control,1
NT_115,NT,0.005643274015302028,0.005884400867786838,-0.060363128910113126,T7,3.5nM,Neutral Control,1
NT_116,NT,0.005116417659617043,0.005374302636924406,-0.07094352642572765,T7,3.5nM,Neutral Control,1
NT_117,NT,0.005332952828238325,0.006003332776295774,-0.17082907459112587,T7,3.5nM,Neutral Control,1
NT_118,NT,0.005828835150451659,0.005901189036975625,-0.017798073643570788,T7,3.5nM,Neutral Control,1
NT_119,NT,0.005809161151849736,0.005614341901671724,0.049212928560134886,T7,3.5nM,Neutral Control,1
NT_12,NT,0.005299114222152822,0.005587585128186126,-0.07647368132609461,T7,3.5nM,Neutral Control,1
NT_121,NT,0.005504468956265056,0.005400622367041889,0.027477713623373232,T7,3.5nM,Neutral Control,1
NT_122,NT,0.004778241172228924,0.004879426938391354,-0.03023204841524446,T7,3.5nM,Neutral Control,1
NT_123,NT,0.005383035208737408,0.004916676067222757,0.13073655456343383,T7,3.5nM,Neutral Control,1
NT_124,NT,0.0057381170578814705,0.006002740593179699,-0.0650439241743141,T7,3.5nM,Neutral Control,1
NT_125,NT,0.0050020432605777845,0.005044712588044213,-0.012254542300201343,T7,3.5nM,Neutral Control,1
NT_126,NT,0.005173909274085061,0.005176936602628998,-0.0008438947027193205,T7,3.5nM,Neutral Control,1
NT_127,NT,0.0052830883269217675,0.005047729175066625,0.06574702249711242,T7,3.5nM,Neutral Control,1
NT_128,NT,0.0058364942447386384,0.005682873831420122,0.03848137273142665,T7,3.5nM,Neutral Control,1
NT_129,NT,0.00479544489189678,0.004998677389617743,-0.059881753887223,T7,3.5nM,Neutral Control,1
NT_13,NT,0.005701190457336181,0.006181427778615969,-0.1166769107547818,T7,3.5nM,Neutral Control,1
NT_130,NT,0.005418544844365195,0.00516739130830773,0.06846932829404964,T7,3.5nM,Neutral Control,1
NT_131,NT,0.0056065460247827804,0.006032036918068675,-0.10553300228316564,T7,3.5nM,Neutral Control,1
NT_133,NT,0.005415021308939074,0.0057565918069520635,-0.08824790102846652,T7,3.5nM,Neutral Control,1
NT_134,NT,0.005251310021250994,0.005281913372416781,-0.0083832698776386,T7,3.5nM,Neutral Control,1
NT_135,NT,0.0053418458868974535,0.0055503155894789154,-0.05523145046179896,T7,3.5nM,Neutral Control,1
NT_136,NT,0.005601860233791127,0.004990262377409873,0.1667903172711502,T7,3.5nM,Neutral Control,1
NT_137,NT,0.005401860761205096,0.005429752883376274,-0.007430086891935045,T7,3.5nM,Neutral Control,1
NT_138,NT,0.005756660655372552,0.005543336226999361,0.05447765463430544,T7,3.5nM,Neutral Control,1
NT_139,NT,0.004904536157097431,0.00485643078438671,0.014220301115719024,T7,3.5nM,Neutral Control,1
NT_14,NT,0.005399737364531989,0.005290111064671115,0.029591226658901768,T7,3.5nM,Neutral Control,1
NT_140,NT,0.004902541219451845,0.0049404973388452855,-0.011126518771099679,T7,3.5nM,Neutral Control,1
NT_141,NT,0.005200587318221223,0.005524153191434461,-0.08707876741030739,T7,3.5nM,Neutral Control,1
NT_142,NT,0.005882269563777673,0.005421227250741702,0.11775341531563326,T7,3.5nM,Neutral Control,1
NT_143,NT,0.005726371641698206,0.0056100722662046805,0.029601949283837574,T7,3.5nM,Neutral Control,1
NT_144,NT,0.005771788745120171,0.005935260229252955,-0.04029278937115482,T7,3.5nM,Neutral Control,1
NT_146,NT,0.005025512526734454,0.004830379028161059,0.05713433870867907,T7,3.5nM,Neutral Control,1
NT_147,NT,0.005139812382384088,0.004931784886680104,0.05960582393814668,T7,3.5nM,Neutral Control,1
NT_148,NT,0.006027477657083366,0.005752167857753318,0.06744862137863529,T7,3.5nM,Neutral Control,1
NT_149,NT,0.005469008723166126,0.0049227748094656095,0.15180761769940773,T7,3.5nM,Neutral Control,1
NT_15,NT,0.005724891938700905,0.00584248835768222,-0.02933449255591166,T7,3.5nM,Neutral Control,1
NT_150,NT,0.005401548296856571,0.005386525794443875,0.004017937503516962,T7,3.5nM,Neutral Control,1
NT_153,NT,0.0052037058733890515,0.005270604282353135,-0.018428958815088665,T7,3.5nM,Neutral Control,1
NT_154,NT,0.005721953247706346,0.005526417346605001,0.05016319350596897,T7,3.5nM,Neutral Control,1
NT_155,NT,0.005390530817662163,0.00549417982165485,-0.02747678445658172,T7,3.5nM,Neutral Control,1
NT_156,NT,0.005712314752038498,0.0058423483347840735,-0.032472902724312434,T7,3.5nM,Neutral Control,1
NT_157,NT,0.005680717373391646,0.005794875951898897,-0.028704650574988683,T7,3.5nM,Neutral Control,1
NT_158,NT,0.005015048009832239,0.005176698094131244,-0.04576867039758118,T7,3.5nM,Neutral Control,1
NT_159,NT,0.0058398559704176236,0.0054008364453069,0.11274992854939349,T7,3.5nM,Neutral Control,1
NT_16,NT,0.005770859325116359,0.0055444668907147785,0.057737413560114755,T7,3.5nM,Neutral Control,1
NT_160,NT,0.005205092108926534,0.005371047611180956,-0.04527981661816346,T7,3.5nM,Neutral Control,1
NT_161,NT,0.00574778507230973,0.005574163561122848,0.04425078025663271,T7,3.5nM,Neutral Control,1
NT_162,NT,0.005624597883661705,0.005353739082571601,0.07120312804611764,T7,3.5nM,Neutral Control,1
NT_163,NT,0.005433484763554275,0.0054303682456946995,0.0008277330299591709,T7,3.5nM,Neutral Control,1
NT_164,NT,0.006079416988265661,0.00528857986791093,0.20105260663670263,T7,3.5nM,Neutral Control,1
NT_165,NT,0.005470120270641605,0.005136194571074877,0.09087269750583112,T7,3.5nM,Neutral Control,1
NT_166,NT,0.006085423217002196,0.006165794333427979,-0.01892916749808928,T7,3.5nM,Neutral Control,1
NT_167,NT,0.005853125634671764,0.006202597860321664,-0.08366534635566046,T7,3.5nM,Neutral Control,1
NT_168,NT,0.005605656171377112,0.005614806735282985,-0.0023531072122142138,T7,3.5nM,Neutral Control,1
NT_169,NT,0.005146983161567094,0.005320206327130533,-0.047755134355535196,T7,3.5nM,Neutral Control,1
NT_17,NT,0.005551254665187839,0.0055965597502935695,-0.01172638492550158,T7,3.5nM,Neutral Control,1
NT_170,NT,0.005015919444969488,0.005103905556059411,-0.025087454534630422,T7,3.5nM,Neutral Control,1
NT_171,NT,0.005711130390913886,0.005174646699063323,0.14231595773351538,T7,3.5nM,Neutral Control,1
NT_172,NT,0.005094411911002673,0.0057114233142287335,-0.16493470285894768,T7,3.5nM,Neutral Control,1
NT_173,NT,0.005768879677477987,0.005423405310345461,0.08909218106487331,T7,3.5nM,Neutral Control,1
NT_174,NT,0.005731780917038314,0.005512992030607276,0.056147951331429344,T7,3.5nM,Neutral Control,1
NT_175,NT,0.005725108015279918,0.005738760755971332,-0.0034363182264625257,T7,3.5nM,Neutral Control,1
NT_176,NT,0.005578384359789528,0.005631235185128005,-0.013604063598524598,T7,3.5nM,Neutral Control,1
NT_177,NT,0.0053088162491329175,0.0055692811111398635,-0.06910090774990502,T7,3.5nM,Neutral Control,1
NT_178,NT,0.0059468714850016355,0.005834133351907451,0.02761253608692724,T7,3.5nM,Neutral Control,1
NT_179,NT,0.006076547949078467,0.006380109182085329,-0.0703291430093849,T7,3.5nM,Neutral Control,1
NT_180,NT,0.00532220576472843,0.005383475839714226,-0.016513661010385504,T7,3.5nM,Neutral Control,1
NT_181,NT,0.006311671366454763,0.006310390962705944,0.0002926989420460188,T7,3.5nM,Neutral Control,1
NT_182,NT,0.005448361866937539,0.005464565814402135,-0.004284344680555856,T7,3.5nM,Neutral Control,1
NT_183,NT,0.005283499211206228,0.005155623784659407,0.03534673787969431,T7,3.5nM,Neutral Control,1
NT_184,NT,0.0054146996181507825,0.005600483769674598,-0.04867014634501602,T7,3.5nM,Neutral Control,1
NT_185,NT,0.006018779428193923,0.005533902578748085,0.12117370054601218,T7,3.5nM,Neutral Control,1
NT_186,NT,0.006107848159512859,0.005357147713417292,0.1891991210805231,T7,3.5nM,Neutral Control,1
NT_187,NT,0.005072360691696601,0.0051161479916655254,-0.012400658707024104,T7,3.5nM,Neutral Control,1
NT_188,NT,0.005475683209666292,0.005138421607537706,0.09171371505385524,T7,3.5nM,Neutral Control,1
NT_189,NT,0.005203645932924364,0.004990365041187315,0.06037744996923419,T7,3.5nM,Neutral Control,1
NT_19,NT,0.005046440569510606,0.005559357951513331,-0.13965211272756722,T7,3.5nM,Neutral Control,1
NT_190,NT,0.005399063321682544,0.005430693049175497,-0.00842718509729068,T7,3.5nM,Neutral Control,1
NT_191,NT,0.0050208237691843505,0.004876124077688148,0.04218925013251719,T7,3.5nM,Neutral Control,1
NT_192,NT,0.005530315387089381,0.005126585889300198,0.10936339219938428,T7,3.5nM,Neutral Control,1
NT_193,NT,0.005547607321557647,0.005958206821657725,-0.10301253094707767,T7,3.5nM,Neutral Control,1
NT_194,NT,0.005093126828809512,0.005205939455269142,-0.03160688978370405,T7,3.5nM,Neutral Control,1
NT_195,NT,0.005455632925516288,0.00559453430828977,-0.036271467626272834,T7,3.5nM,Neutral Control,1
NT_196,NT,0.006150370059495108,0.00557602455705029,0.14143630317294212,T7,3.5nM,Neutral Control,1
NT_197,NT,0.0045994410232087215,0.0048472388981196666,-0.07570464907652276,T7,3.5nM,Neutral Control,1
NT_198,NT,0.0052588656321452005,0.005524358683342624,-0.07105535798303605,T7,3.5nM,Neutral Control,1
NT_199,NT,0.005568025429297679,0.005586043666385199,-0.004661051259404266,T7,3.5nM,Neutral Control,1
NT_20,NT,0.005369679556615554,0.005690927307588927,-0.08382775561877401,T7,3.5nM,Neutral Control,1
NT_200,NT,0.006161862538569138,0.0060093269612612864,0.036163078934709346,T7,3.5nM,Neutral Control,1
NT_21,NT,0.005117196648382035,0.005230789952492326,-0.03167516270558229,T7,3.5nM,Neutral Control,1
NT_22,NT,0.0049902776908673785,0.005380430346129231,-0.10860147077742748,T7,3.5nM,Neutral Control,1
NT_23,NT,0.005343402942004531,0.004948378267478545,0.11080302575473949,T7,3.5nM,Neutral Control,1
NT_24,NT,0.005335573285515674,0.005605523326765184,-0.07120577701168106,T7,3.5nM,Neutral Control,1
NT_26,NT,0.0051770249205361505,0.005378344701678783,-0.05503895856949828,T7,3.5nM,Neutral Control,1
NT_29,NT,0.005284779939393482,0.005498134043921439,-0.05709868164057398,T7,3.5nM,Neutral Control,1
NT_30,NT,0.005396698698277302,0.005850857039496982,-0.11657082479762464,T7,3.5nM,Neutral Control,1
NT_31,NT,0.005500820272532718,0.005447392757679384,0.01408087738073388,T7,3.5nM,Neutral Control,1
NT_32,NT,0.005693897851056732,0.005544399996028081,0.038385268019942374,T7,3.5nM,Neutral Control,1
NT_33,NT,0.005483456385769478,0.005700535950354401,-0.05601201075602182,T7,3.5nM,Neutral Control,1
NT_34,NT,0.005013017981081557,0.005504102209684911,-0.13482785184433912,T7,3.5nM,Neutral Control,1
NT_35,NT,0.005688516628183007,0.005346816695081817,0.08937227806648332,T7,3.5nM,Neutral Control,1
NT_36,NT,0.0050196050198497546,0.005192927027630043,-0.048974105857931986,T7,3.5nM,Neutral Control,1
