shRNA_ID,Sample_Description,Mean_Proportion,Std_Proportion,CV
NT_180,T13_Dox_3.5nM,0.0006907723270243072,4.3257222359666944e-05,0.06262153341609585
NT_180,T13_Dox_Vehicle,0.0007467020980387261,2.9967858504465295e-06,0.004013362033289891
NT_180,T4_Dox_NoTx,0.0007582437962327457,1.9161141091271267e-05,0.025270422503252087
NT_180,T7_Dox_0.6nM,0.0007491880820381625,9.57771353251422e-06,0.01278412425683294
NT_180,T7_Dox_3.5nM,0.0007254859477418417,1.1323609462168045e-05,0.01560830984723285
NT_180,T7_Dox_Vehicle,0.0007351547844974158,1.945949889774133e-05,0.026469934370412486
NT_180,T7_NoDox_NoTx,0.000731815939287642,4.431254459862215e-05,0.060551488727830234
NT_181,T10_Dox_0.6nM,0.0005560411764509519,5.254228561955103e-05,0.0944935156689529
NT_181,T10_Dox_3.5nM,0.0006005526193010007,3.015686102434943e-05,0.05021518523963779
NT_181,T10_Dox_Vehicle,0.000549476308759442,2.210723809696534e-05,0.040233287121836186
NT_181,T13_Dox_0.6nM,0.0005633554086583981,1.9988866284176394e-05,0.03548180416298629
NT_181,T13_Dox_3.5nM,0.0006368775622069887,2.8877165562855765e-05,0.04534178510354008
NT_181,T13_Dox_Vehicle,0.0005439115827312652,7.03128073880851e-06,0.012927249505334606
NT_181,T4_Dox_NoTx,0.0006119307504274341,1.1149154730825054e-05,0.01821963469401948
NT_181,T7_Dox_0.6nM,0.0005853342481651261,2.3699707482051226e-05,0.04048918640305736
NT_181,T7_Dox_3.5nM,0.0006387302231345277,1.4732421734291955e-05,0.023065170866650928
NT_181,T7_Dox_Vehicle,0.0006397466658124556,2.9612585610533125e-06,0.004628798740658725
NT_181,T7_NoDox_NoTx,0.0005432973777243812,1.027589199567933e-05,0.01891393630265664
NT_182,T10_Dox_0.6nM,0.0007277744806884901,8.599467404197399e-05,0.11816115613262668
NT_182,T10_Dox_3.5nM,0.0006997566106484024,5.7532801664179644e-05,0.08221830389121883
NT_182,T10_Dox_Vehicle,0.0006802213622904946,4.187100529013185e-06,0.006155496961921413
NT_182,T13_Dox_0.6nM,0.0006857659654373603,6.177996478209916e-05,0.09008899230322376
NT_182,T13_Dox_3.5nM,0.0007088482515600109,3.828571945668792e-05,0.05401116440991414
NT_182,T13_Dox_Vehicle,0.000672545172779376,4.904871314077499e-06,0.007292999061769357
NT_182,T4_Dox_NoTx,0.0006623288585701132,2.6576215768772e-05,0.04012540813357701
NT_182,T7_Dox_0.6nM,0.0006861406304002299,5.263525235626069e-05,0.07671204709967144
NT_182,T7_Dox_3.5nM,0.0006648421452563554,1.0970124303338417e-05,0.016500344302192913
NT_182,T7_Dox_Vehicle,0.0006680161072624352,2.0087149344407632e-05,0.03006985778640251
NT_182,T7_NoDox_NoTx,0.0006551143583981847,2.857018568915902e-06,0.004361098993314049
NT_183,T10_Dox_0.6nM,0.0007653912932408964,8.352961137426951e-05,0.10913321344508646
NT_183,T10_Dox_3.5nM,0.0007248477117795969,4.3735875634523664e-05,0.06033801986785101
NT_183,T10_Dox_Vehicle,0.0007314517380226617,2.007993571532572e-05,0.027452167616154613
NT_183,T13_Dox_0.6nM,0.000781227762617176,6.719065790081054e-05,0.08600649018887452
NT_183,T13_Dox_3.5nM,0.0008178329845615023,2.045686000965318e-05,0.025013493458718273
NT_183,T13_Dox_Vehicle,0.0007409458488265539,2.0928708563987883e-06,0.0028245935377238384
NT_183,T4_Dox_NoTx,0.0007270791274584222,1.9190625872147858e-05,0.026394136686650062
NT_183,T7_Dox_0.6nM,0.0007442855456565585,4.025487567716919e-05,0.05408525788534433
NT_183,T7_Dox_3.5nM,0.0007555497553412708,2.5712876692849068e-05,0.034032009819439275
NT_183,T7_Dox_Vehicle,0.0007385864176235421,1.2843431603538164e-05,0.017389206323158338
NT_183,T7_NoDox_NoTx,0.0007677254594050424,1.7112984878672447e-05,0.02229050068488591
NT_184,T10_Dox_0.6nM,0.0006226970766332919,5.530711499937767e-05,0.08881865207783557
NT_184,T10_Dox_3.5nM,0.0005718090936916369,1.5366225360053385e-06,0.0026872999274719523
NT_184,T10_Dox_Vehicle,0.0005588496602428881,6.176266120155032e-05,0.1105174890411617
NT_184,T13_Dox_0.6nM,0.0005793569647856805,5.6192161527367714e-05,0.09699056875609441
NT_184,T13_Dox_3.5nM,0.0005815405005853477,3.3216746661041017e-07,0.0005711854398379272
NT_184,T13_Dox_Vehicle,0.0005764121701851274,3.516201339923764e-05,0.06100151110262746
NT_184,T4_Dox_NoTx,0.0005910237368528024,1.7020305170522556e-05,0.02879800608543334
NT_184,T7_Dox_0.6nM,0.0005971101489901016,5.153874737858e-06,0.00863136348724737
NT_184,T7_Dox_3.5nM,0.0005578194840792586,3.496267517088997e-05,0.06267740042927981
NT_184,T7_Dox_Vehicle,0.0005779942653476526,1.6562223221516197e-05,0.028654649733513074
NT_184,T7_NoDox_NoTx,0.0005530747494253809,2.6910823022499556e-05,0.048656755801017235
NT_185,T10_Dox_0.6nM,0.0009335524298497695,1.567595218163236e-05,0.016791721257856926
NT_185,T10_Dox_3.5nM,0.000977355892479753,2.3273284331225437e-05,0.023812497075324658
NT_185,T10_Dox_Vehicle,0.0009378105393051948,4.281604670114868e-05,0.04565532685617954
NT_185,T13_Dox_0.6nM,0.0009955135710023127,2.490828096968795e-05,0.025020533818147304
NT_185,T13_Dox_3.5nM,0.001085160801496177,2.910027777214099e-05,0.0268165581838366
NT_185,T13_Dox_Vehicle,0.001017681347234137,5.061932546935757e-05,0.049739857772701845
NT_185,T4_Dox_NoTx,0.0008738968570664061,2.0432617878387354e-05,0.023381040580667416
NT_185,T7_Dox_0.6nM,0.0008947554267214983,1.4694041294007154e-05,0.016422410923896888
NT_185,T7_Dox_3.5nM,0.0009927328414684738,2.6067878495018812e-05,0.026258704664649347
NT_185,T7_Dox_Vehicle,0.0009143956403390696,2.1169650329806804e-05,0.02315152150327054
NT_185,T7_NoDox_NoTx,0.0008854998298901599,2.5908995193591178e-05,0.029259175799960353
NT_186,T10_Dox_0.6nM,0.0005042932422194557,2.8793885766035982e-05,0.05709750469649484
NT_186,T10_Dox_3.5nM,0.000453653159642043,1.0997175314359589e-05,0.024241372688855418
NT_186,T10_Dox_Vehicle,0.00044024486221473495,3.4427351590784347e-05,0.07820046193745692
NT_186,T13_Dox_0.6nM,0.0004716287502442887,2.627668300903195e-06,0.005571476080587
NT_186,T13_Dox_3.5nM,0.0004519265512648037,6.09090331841166e-05,0.13477639898264643
NT_186,T13_Dox_Vehicle,0.00040876849977852445,5.924674625424774e-07,0.0014493960832683615
NT_186,T4_Dox_NoTx,0.00041726505744576044,9.896890478885484e-06,0.023718474150383327
NT_186,T7_Dox_0.6nM,0.0004232668109434392,2.6200952811984846e-05,0.061901741725471734
NT_186,T7_Dox_3.5nM,0.00047717628720721515,5.011747660427608e-05,0.10502926894712274
NT_186,T7_Dox_Vehicle,0.0004192788147767322,9.116484796028053e-06,0.021743251685355534
NT_186,T7_NoDox_NoTx,0.0004194258007306429,2.09607536427872e-05,0.04997487900428016
NT_187,T10_Dox_0.6nM,0.0009066718501707718,0.00010539988037476545,0.11624920345206853
NT_187,T10_Dox_3.5nM,0.0008461074048041969,1.3054049696727449e-05,0.015428360067063081
NT_187,T10_Dox_Vehicle,0.0008897286167448847,5.8476734327836874e-05,0.06572423683726937
NT_187,T13_Dox_0.6nM,0.0008202451013382089,2.1662293170124767e-05,0.026409536777218526
NT_187,T13_Dox_3.5nM,0.0008679778352934475,3.351743565933285e-05,0.03861554327363811
NT_187,T13_Dox_Vehicle,0.000840886641127824,5.904943083277946e-05,0.07022281951533976
NT_187,T4_Dox_NoTx,0.0009416600169689192,4.50717809220516e-05,0.047864176146218664
NT_187,T7_Dox_0.6nM,0.0008442514748489922,6.151889183696063e-05,0.07286797082346141
NT_187,T7_Dox_3.5nM,0.0008744673414018964,2.923299061998754e-05,0.033429482424263975
NT_187,T7_Dox_Vehicle,0.0008835990509590927,8.747190045656635e-06,0.009899501404129051
NT_187,T7_NoDox_NoTx,0.0009255459544940894,1.74055345095956e-05,0.018805694547181725
NT_188,T10_Dox_0.6nM,0.0009562172455703637,4.648985369804695e-05,0.048618505798142884
NT_188,T10_Dox_3.5nM,0.0010624436360658362,1.743114509816632e-05,0.01640665396868749
NT_188,T10_Dox_Vehicle,0.0009167094409059457,2.940988397217154e-06,0.0032082012751070807
NT_188,T13_Dox_0.6nM,0.0009759636690909293,5.150884381251352e-05,0.05277741932800831
NT_188,T13_Dox_3.5nM,0.0010805146596011264,2.5358860197602384e-05,0.02346924215444115
NT_188,T13_Dox_Vehicle,0.000900208954405179,6.626133757275434e-05,0.07360661905050378
NT_188,T4_Dox_NoTx,0.001015525004872209,1.198850998511491e-05,0.011805233674796134
NT_188,T7_Dox_0.6nM,0.0009918550580229903,2.4965564697506108e-05,0.02517057759151683
NT_188,T7_Dox_3.5nM,0.0010440622536412854,8.62745745314585e-06,0.008263355391938185
NT_188,T7_Dox_Vehicle,0.0009815139839418922,3.908231043604805e-05,0.03981839390518741
NT_188,T7_NoDox_NoTx,0.001023652616745519,1.7291418650447592e-06,0.0016891881452344546
NT_189,T10_Dox_0.6nM,0.0009862404430927133,3.845670245206049e-05,0.03899323204741594
NT_189,T10_Dox_3.5nM,0.0009414584350440484,5.155187734673199e-05,0.05475746504339303
NT_189,T10_Dox_Vehicle,0.0009868510333546452,2.902994315396956e-05,0.029416742925512093
NT_189,T13_Dox_0.6nM,0.0010001828244096049,3.112454382669104e-05,0.031118854540482094
NT_189,T13_Dox_3.5nM,0.0009639456020117338,2.7429257064595774e-05,0.028455191877375136
NT_189,T13_Dox_Vehicle,0.0010075908317267197,4.210276406021149e-05,0.04178557677828361
NT_189,T4_Dox_NoTx,0.0009549434854221787,2.3733819667478864e-05,0.024853637968938223
NT_189,T7_Dox_0.6nM,0.0009758385423867966,1.1664650653474357e-05,0.011953463761478277
NT_189,T7_Dox_3.5nM,0.0009498211761008739,1.817790578584512e-05,0.01913824016902585
NT_189,T7_Dox_Vehicle,0.0009125256909554828,1.852514255058719e-05,0.020300954520184496
NT_189,T7_NoDox_NoTx,0.0009799380696264015,3.819297651316321e-05,0.03897488800258997
NT_19,T10_Dox_0.6nM,0.0008018328538330244,4.244497718555151e-06,0.005293494396325939
NT_19,T10_Dox_3.5nM,0.0008309465580865575,3.1581512124490914e-05,0.038006670606127176
NT_19,T10_Dox_Vehicle,0.000906485849341459,8.462359002008779e-05,0.09335345949588168
NT_19,T13_Dox_0.6nM,0.0009011232023846478,9.08596738812736e-06,0.010082935789560305
NT_19,T13_Dox_3.5nM,0.0008152168912210747,4.508150522156247e-05,0.05530001366144049
NT_19,T13_Dox_Vehicle,0.0008785232470670623,0.00010878887625384683,0.12383152821173143
NT_19,T4_Dox_NoTx,0.0009063777926079708,5.0115818658989486e-05,0.055292416768937466
NT_19,T7_Dox_0.6nM,0.0008664935734885952,4.562394924890679e-05,0.052653534480607764
NT_19,T7_Dox_3.5nM,0.0008341743400480466,1.1644069837226094e-05,0.013958796474793771
NT_19,T7_Dox_Vehicle,0.0009206084932240131,1.720691970280556e-06,0.001869081138122693
NT_19,T7_NoDox_NoTx,0.0008874342457882991,7.186881679992682e-05,0.08098494862127667
NT_190,T10_Dox_0.6nM,0.0007397625449060973,4.911011311066643e-05,0.06638632010884019
NT_190,T10_Dox_3.5nM,0.0007429626665959909,3.365459481077353e-05,0.04529782763509202
NT_190,T10_Dox_Vehicle,0.0007600555639190936,8.194434870743416e-06,0.010781362915745586
NT_190,T13_Dox_0.6nM,0.0007069699993852948,3.2547025593072744e-05,0.046037350412849405
NT_190,T13_Dox_3.5nM,0.0007675174552422139,6.969623072154277e-05,0.09080735590508227
NT_190,T13_Dox_Vehicle,0.000787122509409291,2.4829727977547793e-05,0.031544934467928845
NT_190,T4_Dox_NoTx,0.0007027967651565753,3.005557367507458e-05,0.042765668775351484
NT_190,T7_Dox_0.6nM,0.0006755172981130095,1.6599040793798893e-06,0.002457234010167714
NT_190,T7_Dox_3.5nM,0.0006955017494726535,2.1629599334839227e-05,0.031099273799439497
NT_190,T7_Dox_Vehicle,0.0007008317009147692,3.3180316776393776e-05,0.047344200801825546
NT_190,T7_NoDox_NoTx,0.0006915830272776404,1.361212629434823e-05,0.019682562696674677
NT_191,T10_Dox_0.6nM,0.0003717001508828004,3.735688527446599e-05,0.1005027444453335
NT_191,T10_Dox_3.5nM,0.0003629661085595893,2.650730160658552e-06,0.007302968784545274
NT_191,T10_Dox_Vehicle,0.0003530728726518093,8.34560622327428e-06,0.02363706438445212
NT_191,T13_Dox_0.6nM,0.00034710404468653403,1.6554626535411606e-05,0.04769355698624
NT_191,T13_Dox_3.5nM,0.000371483535095896,1.5289230050387244e-05,0.04115722126537972
NT_191,T13_Dox_Vehicle,0.0003271915707075894,8.864605382003736e-06,0.02709301270455412
NT_191,T4_Dox_NoTx,0.0003870239388991265,1.886305021196642e-05,0.04873871695281068
NT_191,T7_Dox_0.6nM,0.0003663610848493961,1.9270306172377904e-05,0.05259921691819302
NT_191,T7_Dox_3.5nM,0.00036394946041530654,1.6790738424202373e-05,0.04613480785228335
NT_191,T7_Dox_Vehicle,0.0003540947811858026,2.1315874297683737e-06,0.006019821649531387
NT_191,T7_NoDox_NoTx,0.00038916217550960476,2.4768337832812517e-05,0.06364528567140056
NT_192,T10_Dox_0.6nM,0.0006513245663931688,6.227238639530101e-05,0.09560884021333013
NT_192,T10_Dox_3.5nM,0.0006407735815045924,2.5105717761564398e-05,0.03918032591576884
NT_192,T10_Dox_Vehicle,0.0006793247628973923,4.7056742093723647e-07,0.0006926987600602345
NT_192,T13_Dox_0.6nM,0.0006624338575624741,2.917044002442932e-05,0.0440352492424925
NT_192,T13_Dox_3.5nM,0.0006500174377486747,2.192246863371841e-06,0.0033725970044198414
NT_192,T13_Dox_Vehicle,0.000618013743229262,2.2092139545292532e-05,0.035747003666708264
NT_192,T4_Dox_NoTx,0.0006549993682085762,2.3284820551775553e-05,0.035549378643615424
NT_192,T7_Dox_0.6nM,0.0006815533462868336,3.5734859607055887e-06,0.005243149314979194
NT_192,T7_Dox_3.5nM,0.0006900737076516342,1.8345693117912154e-05,0.02658512114646962
NT_192,T7_Dox_Vehicle,0.0006408442547986492,2.434729213538676e-05,0.0379925261919319
NT_192,T7_NoDox_NoTx,0.0006699001917188821,6.336823407999212e-05,0.09459354522260544
NT_193,T10_Dox_0.6nM,0.0004529514107814753,4.8985333355293686e-05,0.10814699367152755
NT_193,T10_Dox_3.5nM,0.0003865073888351311,5.287954600404465e-06,0.013681380364658692
NT_193,T10_Dox_Vehicle,0.00044190912545414586,2.2202465634179128e-05,0.05024215241394226
NT_193,T13_Dox_0.6nM,0.00045398753325991766,3.7252582560629885e-05,0.08205639985999787
NT_193,T13_Dox_3.5nM,0.0004037982798090988,6.103734686036739e-06,0.01511580160500526
NT_193,T13_Dox_Vehicle,0.00044003873607188423,4.4379415584736386e-05,0.10085342936147015
NT_193,T4_Dox_NoTx,0.00044031790767908073,3.8398526658566646e-05,0.08720637064471348
NT_193,T7_Dox_0.6nM,0.0004272746740148351,2.0166410306006957e-05,0.047197766524553646
NT_193,T7_Dox_3.5nM,0.0004366642597296316,3.758789982153242e-06,0.008607963437357029
NT_193,T7_Dox_Vehicle,0.0004698250673930715,1.1238755340477162e-05,0.023921148785946835
NT_193,T7_NoDox_NoTx,0.0004225775832523154,1.2723487096189444e-06,0.003010923342943258
NT_194,T10_Dox_0.6nM,0.00022238568010235523,1.734957394926515e-05,0.0780156975092993
NT_194,T10_Dox_3.5nM,0.00019567520987890763,2.527650570430302e-05,0.12917582007422007
NT_194,T10_Dox_Vehicle,0.00020264368106993815,4.181998807658461e-06,0.020637203122139954
NT_194,T13_Dox_0.6nM,0.00019370252169219896,3.971368659012456e-06,0.02050241072918565
NT_194,T13_Dox_3.5nM,0.00018618250935334188,9.919920332804428e-06,0.053280624303855266
NT_194,T13_Dox_Vehicle,0.00021620922100296281,1.24002113629294e-05,0.05735283308180216
NT_194,T4_Dox_NoTx,0.00021366478944932115,8.368764342818003e-06,0.039167727936768815
NT_194,T7_Dox_0.6nM,0.0002225135562614366,3.253592613589404e-05,0.1462199727627686
NT_194,T7_Dox_3.5nM,0.00019877263058957597,1.5604477335377583e-05,0.07850415466703549
NT_194,T7_Dox_Vehicle,0.00020354005291734856,4.886770945352757e-06,0.024008891003566395
NT_194,T7_NoDox_NoTx,0.0002095253693025451,3.884300788876099e-07,0.001853857030203987
NT_195,T10_Dox_0.6nM,0.0008350660265125505,1.0475596389557052e-05,0.01254463246853165
NT_195,T10_Dox_3.5nM,0.0008263248624467319,3.471273865505445e-05,0.04200858552442765
NT_195,T10_Dox_Vehicle,0.0008712760550209026,4.054270489837178e-05,0.04653255953120292
NT_195,T13_Dox_0.6nM,0.0008180933768056509,8.474809488564843e-06,0.010359220266097018
NT_195,T13_Dox_3.5nM,0.0008312105970531198,1.7612899282161145e-05,0.0211894546876615
NT_195,T13_Dox_Vehicle,0.0008115578372700533,1.53930179365051e-05,0.018967246978089294
NT_195,T4_Dox_NoTx,0.0008321024640362975,1.8915482925817595e-05,0.022732155886264118
NT_195,T7_Dox_0.6nM,0.0007919401029335572,4.088863904848614e-05,0.05163097423280337
NT_195,T7_Dox_3.5nM,0.000800724992249842,1.2095213615456289e-05,0.015105327962190473
NT_195,T7_Dox_Vehicle,0.000822585139759041,8.20588534048694e-06,0.009975727671047742
NT_195,T7_NoDox_NoTx,0.0007879574440826773,1.770008712803038e-05,0.02246325262988845
NT_196,T10_Dox_0.6nM,0.0011776389074445396,1.2981944441827471e-05,0.01102370544974445
NT_196,T10_Dox_3.5nM,0.0012673431294946123,2.166654784481512e-05,0.01709603921824648
NT_196,T10_Dox_Vehicle,0.0010533905622203072,2.0589167766676418e-05,0.019545616322287098
NT_196,T13_Dox_0.6nM,0.0011896077254921222,3.6973110234386763e-05,0.03108008584854437
NT_196,T13_Dox_3.5nM,0.001289819857384794,4.967079371404533e-05,0.03850986897872434
NT_196,T13_Dox_Vehicle,0.0010431499090411793,1.6902248193109384e-05,0.01620308648509133
NT_196,T4_Dox_NoTx,0.0010058723118976734,2.4154878114554147e-05,0.024013861231535125
NT_196,T7_Dox_0.6nM,0.0011126526220897252,4.179731384791474e-05,0.03756546564318811
NT_196,T7_Dox_3.5nM,0.0011529759710978316,2.6802187028230263e-05,0.0232460933272616
NT_196,T7_Dox_Vehicle,0.0010471824678264716,1.0593323033416309e-05,0.010116024053958594
NT_196,T7_NoDox_NoTx,0.0010064298971226805,5.654796822734914e-05,0.056186693568043046
NT_197,T10_Dox_0.6nM,0.0003314188217691656,1.4905367337521234e-06,0.0044974414120338875
NT_197,T10_Dox_3.5nM,0.00033848517034640015,4.807732805258883e-06,0.014203673384977925
NT_197,T10_Dox_Vehicle,0.0003935746957415299,4.4035521118374006e-05,0.11188605770349933
NT_197,T13_Dox_0.6nM,0.00033295936056645177,8.7276299628255e-06,0.026212297945243223
NT_197,T13_Dox_3.5nM,0.00035655815459604157,2.1665399212247058e-05,0.06076259631978582
NT_197,T13_Dox_Vehicle,0.00040022681370663836,1.1487300825852071e-05,0.028701977060118043
NT_197,T4_Dox_NoTx,0.00041033334887158736,2.8064399106454602e-05,0.06839414632915268
NT_197,T7_Dox_0.6nM,0.00032669711022746467,1.2623388088056336e-05,0.038639423774722806
NT_197,T7_Dox_3.5nM,0.00036023566578288714,3.3360756677963694e-06,0.009260814474175389
NT_197,T7_Dox_Vehicle,0.00038032489568383973,1.7926759348437506e-05,0.04713538227941786
NT_197,T7_NoDox_NoTx,0.0004204808049014004,4.3229286134916646e-05,0.10280917851898992
NT_198,T10_Dox_0.6nM,0.0003412615079378984,7.501754391916333e-06,0.021982421742335726
NT_198,T10_Dox_3.5nM,0.0003636665897383417,2.1969291052395546e-05,0.06041052896336301
NT_198,T10_Dox_Vehicle,0.00036279638803974983,1.0302621284965103e-05,0.028397805558737523
NT_198,T13_Dox_0.6nM,0.00036097729287344897,1.6612161525819053e-05,0.04601996262308645
NT_198,T13_Dox_3.5nM,0.00032476566622038417,1.874737140760732e-06,0.0057725841606931
NT_198,T13_Dox_Vehicle,0.00036074347990951183,1.1562622820677382e-05,0.0320522018127056
NT_198,T4_Dox_NoTx,0.0003353711407206779,1.5721669371332587e-05,0.04687842053895379
NT_198,T7_Dox_0.6nM,0.00034592659305677804,1.1271256882826032e-05,0.03258279967211438
NT_198,T7_Dox_3.5nM,0.0003418590483470142,1.0535423143565178e-05,0.030818032152452737
NT_198,T7_Dox_Vehicle,0.00035976221573834073,1.6154189448537236e-05,0.04490240703956073
NT_198,T7_NoDox_NoTx,0.00034899525762252596,6.767507935691435e-06,0.019391403716468796
NT_199,T10_Dox_0.6nM,0.0004955886183332664,3.2874179187688866e-06,0.006633360406510003
NT_199,T10_Dox_3.5nM,0.0005564759511473916,1.4327113059267577e-05,0.025746149550086868
NT_199,T10_Dox_Vehicle,0.0005113756130007038,2.780610285326264e-05,0.05437510539483699
NT_199,T13_Dox_0.6nM,0.00048348004021159187,9.725930190920608e-07,0.0020116508194762536
NT_199,T13_Dox_3.5nM,0.0005807739886806741,3.025655968599804e-05,0.05209696073808489
NT_199,T13_Dox_Vehicle,0.0005675646979988176,2.3368366667530096e-05,0.04117304467653621
NT_199,T4_Dox_NoTx,0.000530787089738732,8.564620231821383e-06,0.01613569809325454
NT_199,T7_Dox_0.6nM,0.0005228257638239673,1.5598155294726008e-05,0.02983432794252623
NT_199,T7_Dox_3.5nM,0.0005398344466263556,1.500814957387693e-05,0.02780139294124142
NT_199,T7_Dox_Vehicle,0.0005425532700992271,1.1962099392513766e-05,0.02204778784270534
NT_199,T7_NoDox_NoTx,0.0005205037992357253,4.217409925089683e-05,0.08102553586126095
NT_20,T10_Dox_0.6nM,0.00044762390462412254,1.880237697556652e-05,0.042004854480135946
NT_20,T10_Dox_3.5nM,0.0004274645151695479,2.6346262022575293e-05,0.061633799035050695
NT_20,T10_Dox_Vehicle,0.00042614630868281853,3.8679186075272825e-05,0.09076503840858519
NT_20,T13_Dox_0.6nM,0.0003974160323693196,2.4362693304754625e-05,0.06130274402748382
NT_20,T13_Dox_3.5nM,0.000469863259393304,3.599613374252027e-05,0.07660980726392427
NT_20,T13_Dox_Vehicle,0.0004542561107339885,6.971594936306664e-05,0.1534727826785189
NT_20,T4_Dox_NoTx,0.0004274363849912139,2.7108694447646166e-05,0.06342158833343912
NT_20,T7_Dox_0.6nM,0.00040572788062563246,1.2794295975617977e-05,0.0315341798938963
NT_20,T7_Dox_3.5nM,0.00040195352648012916,2.3563818746935898e-05,0.05862324172966496
NT_20,T7_Dox_Vehicle,0.00042676538653760765,2.1888692192558515e-05,0.051289755174719696
NT_20,T7_NoDox_NoTx,0.0004018759292899307,2.141024169955707e-05,0.053275750397359066
NT_200,T10_Dox_0.6nM,0.0009982648430862972,5.46480828239974e-05,0.05474307064149832
NT_200,T10_Dox_3.5nM,0.0010174044526892517,1.9659744610030047e-06,0.0019323430871630725
NT_200,T10_Dox_Vehicle,0.0010811442012623501,1.2908197183717136e-05,0.011939385299986303
NT_200,T13_Dox_0.6nM,0.001030923515429701,3.6666699484874554e-05,0.035566847526599915
NT_200,T13_Dox_3.5nM,0.0010590094913973023,4.587563318326645e-05,0.04331937867972853
NT_200,T13_Dox_Vehicle,0.0011126089339059792,4.234617139080574e-05,0.03806024749607502
NT_200,T4_Dox_NoTx,0.0009223765163965961,2.070914273717116e-05,0.022451940578533558
NT_200,T7_Dox_0.6nM,0.0009413481561814175,8.373088135031017e-07,0.0008894783593135703
NT_200,T7_Dox_3.5nM,0.0009983178905133548,3.649284739638399e-05,0.03655433579139671
NT_200,T7_Dox_Vehicle,0.0009753519541847709,4.0744715745729864e-05,0.04177437239030864
NT_200,T7_NoDox_NoTx,0.0008698039367779032,6.704086166448278e-05,0.07707583149465679
NT_21,T10_Dox_0.6nM,0.0008534701934920151,2.6505906669850267e-07,0.00031056628423542303
NT_21,T10_Dox_3.5nM,0.0008063710781814335,8.02551716134138e-05,0.09952635180617972
NT_21,T10_Dox_Vehicle,0.000816335710110814,6.9192255591020495e-06,0.008475955998743206
NT_21,T13_Dox_0.6nM,0.0008596660541685991,2.3223730020022227e-05,0.027014827336043157
NT_21,T13_Dox_3.5nM,0.0008798981187525263,0.00010135925336102216,0.11519430625073279
NT_21,T13_Dox_Vehicle,0.0008005976112945331,5.045083824373171e-05,0.0630164736092015
NT_21,T4_Dox_NoTx,0.000860895214266551,1.507507879997516e-05,0.01751093344480784
NT_21,T7_Dox_0.6nM,0.0008614700494794238,1.202889622729448e-05,0.01396322046780779
NT_21,T7_Dox_3.5nM,0.0008692301810160213,7.672902911613656e-06,0.008827239411596353
NT_21,T7_Dox_Vehicle,0.0008901201804376565,2.7360908793651853e-05,0.0307384434090675
NT_21,T7_NoDox_NoTx,0.0009119419859081037,2.956438111963945e-06,0.0032419146805922642
NT_22,T10_Dox_0.6nM,0.000301862122591982,4.730487810438389e-05,0.15671021490935608
NT_22,T10_Dox_3.5nM,0.00035671525317323245,1.2785997187038377e-05,0.035843707476195544
NT_22,T10_Dox_Vehicle,0.0003533563392388082,3.2838316475868366e-05,0.09293258059727437
NT_22,T13_Dox_0.6nM,0.00034130229236666303,3.172659883113974e-05,0.09295747359661936
NT_22,T13_Dox_3.5nM,0.00036787509922941303,7.597533101044243e-06,0.020652479923101007
NT_22,T13_Dox_Vehicle,0.00033435892173771663,1.7074037935779402e-06,0.005106499879543487
NT_22,T4_Dox_NoTx,0.00035185987464193754,1.4633471520375486e-05,0.041588918131875416
NT_22,T7_Dox_0.6nM,0.0003522810302719328,3.391856673151693e-06,0.009628269426070006
NT_22,T7_Dox_3.5nM,0.00032623977457284486,9.920899039207353e-06,0.03040983905839523
NT_22,T7_Dox_Vehicle,0.0003523772683279641,1.1171786854922841e-05,0.0317040509109261
NT_22,T7_NoDox_NoTx,0.0003509754307732697,1.175566022219558e-05,0.033494253988934464
NT_23,T10_Dox_0.6nM,0.0010711364216130662,9.972332169705581e-05,0.09310048625447594
NT_23,T10_Dox_3.5nM,0.0011576077477211553,2.8363831358985806e-05,0.024502109125325317
NT_23,T10_Dox_Vehicle,0.0010567554653017554,4.61751150684009e-08,4.3695175075546584e-05
NT_23,T13_Dox_0.6nM,0.0010970978794872634,2.1475603380135163e-05,0.01957492014310696
NT_23,T13_Dox_3.5nM,0.0011066034561722487,3.878955651380623e-05,0.03505280622200445
NT_23,T13_Dox_Vehicle,0.0010278139353423026,6.667596203718019e-05,0.06487162680371177
NT_23,T4_Dox_NoTx,0.001071346426463598,1.6099226673912363e-05,0.015027097002651344
NT_23,T7_Dox_0.6nM,0.0011074729469309832,2.2172885415443485e-05,0.020021153091719972
NT_23,T7_Dox_3.5nM,0.0011448737130314228,8.511079561666653e-06,0.007434077195405965
NT_23,T7_Dox_Vehicle,0.0010621386812581881,3.0957686354170455e-06,0.002914655769574139
NT_23,T7_NoDox_NoTx,0.0011502816168639722,7.859006467464955e-06,0.0068322455581712824
NT_24,T10_Dox_0.6nM,0.0006032005257762975,2.662211144617505e-05,0.04413476167301635
NT_24,T10_Dox_3.5nM,0.0005277626188051663,4.246418550104403e-05,0.08046076775422493
NT_24,T10_Dox_Vehicle,0.0006000006733814266,2.4591985677218755e-05,0.04098659679600956
NT_24,T13_Dox_0.6nM,0.0005749187696721873,2.926417989659319e-05,0.05090141675715218
NT_24,T13_Dox_3.5nM,0.0005212754715367187,1.0931577804226514e-05,0.020970827136754105
NT_24,T13_Dox_Vehicle,0.0005941064335684876,2.452140284835573e-05,0.04127442738007136
NT_24,T4_Dox_NoTx,0.0006085256117041804,2.9544681465198775e-05,0.048551253878137815
