shRNA_ID,Target_Gene,RTN_A,RTN_B,Prognostic_Effect,Gene_Category,Sort_Order
EGFP_04,EGFP,0.9698852504189738,1.0,-0.04411402639619969,Other,4
EGFP_05,EGFP,0.9756490140069523,1.0,-0.03556585777772582,Other,4
EGFP_06,EGFP,1.1999705158478646,1.0,0.26299895819825686,Other,4
EGFP_07,EGFP,0.7310326377561502,1.0,-0.4519922765648924,Other,4
EGFP_08,EGFP,0.9538149732747194,1.0,-0.06821866411606237,Other,4
EGFP_09,EGFP,1.1207960260193732,1.0,0.1645237455598957,Other,4
EGFP_10,EGFP,1.0383649914174622,1.0,0.054313648657869286,Other,4
Egfr_01,Egfr,0.7178062689401277,1.0,-0.478333571943263,Other,4
Egfr_02,Egfr,0.8726906379027229,1.0,-0.19645777466595216,Other,4
Egfr_03,Egfr,0.8637738653454531,1.0,-0.21127442838514846,Other,4
Egfr_04,Egfr,0.9844366007143565,1.0,-0.02262979762818534,Other,4
Egfr_05,Egfr,1.0377724745598096,1.0,0.05349017606089996,Other,4
Egfr_06,Egfr,0.92101313619176,1.0,-0.11870636160706298,Other,4
Egfr_07,Egfr,0.9486570396965752,1.0,-0.07604147924939732,Other,4
Egfr_08,Egfr,0.9647952328671928,1.0,-0.05170531610692196,Other,4
Egfr_09,Egfr,0.9646571401222539,1.0,-0.051911826224958844,Other,4
Egfr_10,Egfr,0.6747724830625845,1.0,-0.5675269525579474,Other,4
Elf3_01,Elf3,1.0095597562121723,1.0,0.013726306845228192,Other,4
Elf3_02,Elf3,1.0962591030698963,1.0,0.132588822509707,Other,4
Elf3_03,Elf3,0.9118328148987431,1.0,-0.13315876526375056,Other,4
Elf3_04,Elf3,0.9916735030381512,1.0,-0.012062886654952497,Other,4
Elf3_05,Elf3,0.9978754667734313,1.0,-0.0030683140731068265,Other,4
Elf3_06,Elf3,1.065665724024118,1.0,0.0917549672512042,Other,4
Elf3_07,Elf3,1.0648937652007837,1.0,0.0907095130213991,Other,4
Elf3_08,Elf3,0.8966502451702164,1.0,-0.15738274960665646,Other,4
Elf3_09,Elf3,1.0467086027485295,1.0,0.06585986071932362,Other,4
Elf3_10,Elf3,0.8894359471887628,1.0,-0.16903738146963943,Other,4
Ep300_01,Ep300,0.9808656101557217,1.0,-0.02787261067874637,Other,4
Ep300_02,Ep300,1.0995325837843377,1.0,0.13689035796054003,Other,4
Ep300_03,Ep300,1.1959315060581375,1.0,0.25813476520498446,Other,4
Ep300_04,Ep300,1.3257098274444368,1.0,0.40676503162042443,Other,4
Ep300_05,Ep300,1.035897914397759,1.0,0.05088183540974499,Other,4
Ep300_06,Ep300,0.9048550458590079,1.0,-0.14424139812790943,Other,4
Ep300_07,Ep300,0.8639247283171463,1.0,-0.21102247557061576,Other,4
Ep300_08,Ep300,1.1050454607562241,1.0,0.14410572224879833,Other,4
Ep300_09,Ep300,1.0834827812733487,1.0,0.11567622627982008,Other,4
Ep300_10,Ep300,0.7611928471055458,1.0,-0.393666090151206,Other,4
Erbb2_01,Erbb2,0.9601044923885376,1.0,-0.05873666567124719,Other,4
Erbb2_02,Erbb2,1.0680946689854967,1.0,0.09503952382603613,Other,4
Erbb2_03,Erbb2,0.9937844722819312,1.0,-0.008995094694715962,Other,4
Erbb2_04,Erbb2,0.7134521541468983,1.0,-0.4871114126137999,Other,4
Erbb2_05,Erbb2,1.0123899410720223,1.0,0.017765078268856208,Other,4
Erbb2_06,Erbb2,0.9066091212131703,1.0,-0.14144741892398502,Other,4
Erbb2_07,Erbb2,0.8784761057991446,1.0,-0.18692504885164926,Other,4
Erbb2_08,Erbb2,0.9948191679955909,1.0,-0.007493789477929787,Other,4
Erbb2_09,Erbb2,0.9691735978700957,1.0,-0.04517299131632634,Other,4
Erbb2_10,Erbb2,0.8958534692357188,1.0,-0.15866531851389945,Other,4
Erbb3_01,Erbb3,0.9289256028461749,1.0,-0.10636503832557238,Other,4
Erbb3_02,Erbb3,1.019031557876384,1.0,0.027198730293501026,Other,4
Erbb3_03,Erbb3,0.9955642211373094,1.0,-0.006413711610691738,Other,4
Erbb3_04,Erbb3,0.9132065708353458,1.0,-0.1309868546004125,Other,4
Erbb3_05,Erbb3,0.8375550544340915,1.0,-0.2557440696253713,Other,4
Erbb3_06,Erbb3,1.1013076699533129,1.0,0.13921756781967534,Other,4
Erbb3_07,Erbb3,1.188569856909607,1.0,0.24922669861507285,Other,4
Erbb3_08,Erbb3,0.9486863911491862,1.0,-0.07599684294956917,Other,4
Erbb3_09,Erbb3,0.7968312033952909,1.0,-0.3276539513691501,Other,4
Erbb3_10,Erbb3,1.075017660957976,1.0,0.10436036136561362,Other,4
Ern1_01,Ern1,0.847195159912133,1.0,-0.23923374775577874,Other,4
Ern1_02,Ern1,0.9796333226014476,1.0,-0.029686246328248875,Other,4
Ern1_03,Ern1,0.7330612130754381,1.0,-0.44799442161271796,Other,4
Ern1_04,Ern1,1.0457825501794573,1.0,0.06458290283650832,Other,4
Ern1_05,Ern1,1.082142791904783,1.0,0.1138908795536555,Other,4
Ern1_06,Ern1,0.8644148684145343,1.0,-0.21020420732271344,Other,4
Ern1_07,Ern1,0.9874735478634278,1.0,-0.018185992662046704,Other,4
Ern1_08,Ern1,1.0093357494766846,1.0,0.013406158123484618,Other,4
Ern1_09,Ern1,1.032423378694572,1.0,0.04603471599903263,Other,4
Ern1_10,Ern1,0.9866661928761077,1.0,-0.01936601763935067,Other,4
Ezh2_01,Ezh2,0.8261726925237105,1.0,-0.27548471928749346,Other,4
Ezh2_02,Ezh2,1.0578777228975003,1.0,0.08117288003768316,Other,4
Ezh2_03,Ezh2,1.1202180638104007,1.0,0.16377959742180337,Other,4
Ezh2_04,Ezh2,0.9967696822298472,1.0,-0.0046679069044917405,Other,4
Ezh2_05,Ezh2,1.2675520390655715,1.0,0.34204497796683025,Other,4
Ezh2_06,Ezh2,0.9491272219454224,1.0,-0.0753266144185361,Other,4
Ezh2_07,Ezh2,1.1166985857271967,1.0,0.15923983259152674,Other,4
Ezh2_08,Ezh2,1.064046011645948,1.0,0.08956053743514365,Other,4
Ezh2_09,Ezh2,0.85074575297612,1.0,-0.23320005078415937,Other,4
Ezh2_10,Ezh2,0.8901735360049577,1.0,-0.16784148338264782,Other,4
Fbxw7_01,Fbxw7,1.2634927960175972,1.0,0.33741743857685813,Other,4
Fbxw7_02,Fbxw7,1.2661003177807282,1.0,0.34039171932466966,Other,4
Fbxw7_03,Fbxw7,1.1463880502823889,1.0,0.19709547642920938,Other,4
Fbxw7_04,Fbxw7,1.2317602635216243,1.0,0.3007214928151544,Other,4
Fbxw7_05,Fbxw7,1.2692937021766402,1.0,0.3440259333612959,Other,4
Fbxw7_06,Fbxw7,1.112381883352415,1.0,0.1536521537432428,Other,4
Fbxw7_07,Fbxw7,1.2452508468921024,1.0,0.3164363921842572,Other,4
Fbxw7_08,Fbxw7,1.0889375899906821,1.0,0.12292127160204142,Other,4
Fbxw7_09,Fbxw7,1.3964048894726973,1.0,0.4817173135685169,Other,4
Fbxw7_10,Fbxw7,1.2875717787221315,1.0,0.36465286097154803,Other,4
Fgfr1_01,Fgfr1,1.1445710233330708,1.0,0.1948069883031628,Other,4
Fgfr1_02,Fgfr1,1.021086111459795,1.0,0.03010453843647593,Other,4
Fgfr1_03,Fgfr1,0.9782531628604746,1.0,-0.031720225272925694,Other,4
Fgfr1_04,Fgfr1,1.0569061741368597,1.0,0.07984730849391249,Other,4
Fgfr1_05,Fgfr1,0.9797660148452096,1.0,-0.029490845177831036,Other,4
Fgfr1_06,Fgfr1,0.8588883650931995,1.0,-0.21945746712389275,Other,4
Fgfr1_07,Fgfr1,0.8604344966216865,1.0,-0.21686272830006656,Other,4
Fgfr1_08,Fgfr1,1.1338601556636936,1.0,0.1812427168484544,Other,4
Fgfr1_09,Fgfr1,0.9477943072583856,1.0,-0.07735409915715302,Other,4
Fgfr1_10,Fgfr1,0.9797880893169785,1.0,-0.02945834111898945,Other,4
Fgfr2_01,Fgfr2,1.0433776311456635,1.0,0.061261409034982686,Other,4
Fgfr2_02,Fgfr2,1.1813152904864448,1.0,0.24039406830339247,Other,4
Fgfr2_03,Fgfr2,1.094430313739363,1.0,0.13018009593200308,Other,4
Fgfr2_04,Fgfr2,0.8973240829472957,1.0,-0.15629896323375553,Other,4
Fgfr2_05,Fgfr2,0.9802511533240013,1.0,-0.028776660727656982,Other,4
Fgfr2_06,Fgfr2,1.2317358777696576,1.0,0.3006929308029458,Other,4
Fgfr2_07,Fgfr2,1.0124843112602966,1.0,0.017899553190025105,Other,4
Fgfr2_08,Fgfr2,1.0352957424192795,1.0,0.05004294663782055,Other,4
Fgfr2_09,Fgfr2,1.1905137267825918,1.0,0.25158425517103855,Other,4
Fgfr2_10,Fgfr2,0.9267591771866746,1.0,-0.10973359855628353,Other,4
Fgfr3_01,Fgfr3,0.7867324008881457,1.0,-0.34605509392213996,Other,4
Fgfr3_02,Fgfr3,0.9780258114851372,1.0,-0.03205555444378169,Other,4
Fgfr3_03,Fgfr3,1.0964795266159957,1.0,0.1328788743687099,Other,4
Fgfr3_04,Fgfr3,0.7375418720494549,1.0,-0.43920313788715326,Other,4
Fgfr3_05,Fgfr3,1.1240462669110696,1.0,0.16870141960635554,Other,4
Fgfr3_06,Fgfr3,0.9870706403828711,1.0,-0.018774759057515352,Other,4
Fgfr3_07,Fgfr3,0.8799302441261129,1.0,-0.18453893527625445,Other,4
Fgfr3_08,Fgfr3,1.0668075832308779,1.0,0.09329998520460545,Other,4
Fgfr3_09,Fgfr3,1.099652781587618,1.0,0.1370480606968545,Other,4
Fgfr3_10,Fgfr3,0.8446271732460336,1.0,-0.24361343278641587,Other,4
Fkbp1a_01,Fkbp1a,1.0280769263119691,1.0,0.03994821886698472,Other,4
Fkbp1a_02,Fkbp1a,1.1082399878152867,1.0,0.14827032880637417,Other,4
Fkbp1a_03,Fkbp1a,1.1169872938953813,1.0,0.1596127747752271,Other,4
Fkbp1a_04,Fkbp1a,1.0866985138135643,1.0,0.11995174445388272,Other,4
Fkbp1a_05,Fkbp1a,1.0957803089660667,1.0,0.13195858394155527,Other,4
Fkbp1a_06,Fkbp1a,0.8813115484899348,1.0,-0.18227598492771624,Other,4
Fkbp1a_07,Fkbp1a,0.763519737899151,1.0,-0.38926264198946203,Other,4
Fkbp1a_08,Fkbp1a,0.6962362143879592,1.0,-0.5223512377934333,Other,4
Fkbp1a_09,Fkbp1a,0.9343752818360614,1.0,-0.09792598552839912,Other,4
Fkbp1a_10,Fkbp1a,1.085449102419129,1.0,0.11829207840899712,Other,4
Fkbp3_01,Fkbp3,0.8925492718794222,1.0,-0.16399628167390595,Other,4
Fkbp3_02,Fkbp3,1.250845760693256,1.0,0.32290390461032503,Other,4
Fkbp3_03,Fkbp3,0.9133460867864753,1.0,-0.13076646240928572,Other,4
Fkbp3_04,Fkbp3,0.8942938120968508,1.0,-0.16117920126815657,Other,4
Fkbp3_05,Fkbp3,0.9747481203690963,1.0,-0.03689862724629064,Other,4
Fkbp3_06,Fkbp3,1.1096005887879463,1.0,0.15004045831238777,Other,4
Fkbp3_07,Fkbp3,0.96498252955124,1.0,-0.05142527142679299,Other,4
Fkbp3_08,Fkbp3,0.8867783360431745,1.0,-0.17335456922978318,Other,4
Fkbp3_09,Fkbp3,1.0144077240055878,1.0,0.020637635745845692,Other,4
Fkbp3_10,Fkbp3,0.9414840832017355,1.0,-0.0869913901487932,Other,4
Fkbp4_01,Fkbp4,0.7826700162931356,1.0,-0.35352391789607696,Other,4
Fkbp4_02,Fkbp4,1.0598425448968722,1.0,0.08384994727002514,Other,4
Fkbp4_03,Fkbp4,0.9271388404887455,1.0,-0.10914269402373603,Other,4
Fkbp4_04,Fkbp4,0.9780366070584884,1.0,-0.032039629880240394,Other,4
Fkbp4_05,Fkbp4,0.8553847684977645,1.0,-0.22535457695109593,Other,4
Fkbp4_06,Fkbp4,0.9713820045062334,1.0,-0.04188933515749145,Other,4
Fkbp4_07,Fkbp4,1.13194490326231,1.0,0.1788037375649247,Other,4
Fkbp4_08,Fkbp4,0.9134075096477758,1.0,-0.13066944389775595,Other,4
Fkbp4_09,Fkbp4,0.967933656710214,1.0,-0.04701992798174863,Other,4
Fkbp4_10,Fkbp4,0.9582910029797846,1.0,-0.06146427107103134,Other,4
Fkbp5_01,Fkbp5,0.9662272073150981,1.0,-0.049565617706349915,Other,4
Fkbp5_02,Fkbp5,0.9607083368110068,1.0,-0.057829587824598024,Other,4
Fkbp5_03,Fkbp5,0.921964084406546,1.0,-0.11721754407851767,Other,4
Fkbp5_04,Fkbp5,0.8528026430324352,1.0,-0.2297161855380709,Other,4
Fkbp5_05,Fkbp5,1.0534782673219516,1.0,0.07516055245588595,Other,4
Fkbp5_06,Fkbp5,1.014450224181037,1.0,0.020698078412540205,Other,4
Fkbp5_07,Fkbp5,1.2712896493404704,1.0,0.34629276996466113,Other,4
Fkbp5_08,Fkbp5,0.8193704124034582,1.0,-0.2874122970770692,Other,4
Fkbp5_09,Fkbp5,0.8602907563189908,1.0,-0.2171037585540283,Other,4
Fkbp5_10,Fkbp5,1.2767879863698508,1.0,0.35251898204399623,Other,4
Flt3_01,Flt3,0.9655441286315176,1.0,-0.05058589816302049,Other,4
Flt3_02,Flt3,1.0427778881416303,1.0,0.06043189630348761,Other,4
Flt3_03,Flt3,1.047858368422377,1.0,0.06744373120451867,Other,4
Flt3_04,Flt3,0.9749147837169241,1.0,-0.03665197498092636,Other,4
Flt3_05,Flt3,1.0900522814633111,1.0,0.12439733169854254,Other,4
Flt3_06,Flt3,1.0700066930084158,1.0,0.09761982086927312,Other,4
Flt3_07,Flt3,1.1024448883340305,1.0,0.1407065366766663,Other,4
Flt3_08,Flt3,0.7616171024637312,1.0,-0.3928622194944197,Other,4
Flt3_09,Flt3,0.8431332805942663,1.0,-0.24616738773691593,Other,4
Flt3_10,Flt3,0.9677246626460068,1.0,-0.047331465093607285,Other,4
Fosl1_01,Fosl1,0.7888794100249404,1.0,-0.34212331157562903,Other,4
Fosl1_02,Fosl1,1.0091895094709118,1.0,0.01319711468393201,Other,4
Fosl1_03,Fosl1,1.1056622576417636,1.0,0.1449107584131793,Other,4
Fosl1_04,Fosl1,1.1133712105132485,1.0,0.1549346836758602,Other,4
Fosl1_05,Fosl1,1.0266363101899045,1.0,0.03792519196593905,Other,4
Fosl1_06,Fosl1,0.9934931295974279,1.0,-0.009418104191472793,Other,4
Fosl1_07,Fosl1,0.9178294759943465,1.0,-0.12370195539799538,Other,4
Fosl1_08,Fosl1,0.9142075451947352,1.0,-0.12940636895557986,Other,4
Fosl1_09,Fosl1,1.0284210905874551,1.0,0.04043110199553631,Other,4
Fosl1_10,Fosl1,1.0100531007142288,1.0,0.014431140623922638,Other,4
Gapdh_01,Gapdh,0.9824725285669846,1.0,-0.02551102690977771,Other,4
Gapdh_02,Gapdh,0.80266904981039,1.0,-0.31712282522089075,Other,4
Gapdh_03,Gapdh,1.1748396525650493,1.0,0.2324638646752499,Other,4
Gapdh_04,Gapdh,0.877586263199793,1.0,-0.18838715138035003,Other,4
Gapdh_05,Gapdh,0.913852090427234,1.0,-0.1299674150251986,Other,4
Gapdh_06,Gapdh,1.0181780061544368,1.0,0.025989807136852137,Other,4
Gapdh_07,Gapdh,1.0451518776630593,1.0,0.06371260472738656,Other,4
Gapdh_08,Gapdh,0.9438398836424859,1.0,-0.08338595846507153,Other,4
Gapdh_09,Gapdh,1.0609667629581816,1.0,0.08537946146805982,Other,4
Gapdh_10,Gapdh,0.9172495395293198,1.0,-0.12461381966422136,Other,4
Gata4_01,Gata4,0.7624846109830389,1.0,-0.3912198745474235,Other,4
Gata4_02,Gata4,1.3000449370816587,1.0,0.37856149201095235,Other,4
Gata4_03,Gata4,1.0024874702128583,1.0,0.0035842049846947894,Other,4
Gata4_04,Gata4,0.9907411172248392,1.0,-0.013419967534499507,Other,4
Gata4_05,Gata4,0.9857251874970212,1.0,-0.02074260436586796,Other,4
Gata4_06,Gata4,1.0302563257166228,1.0,0.04300332171303502,Other,4
Gata4_07,Gata4,1.0138317901285538,1.0,0.01981830749115112,Other,4
Gata4_08,Gata4,0.9546198249342994,1.0,-0.06700179721774564,Other,4
Gata4_09,Gata4,1.11901223662763,1.0,0.16222581256584864,Other,4
Gata4_10,Gata4,0.7026768712407002,1.0,-0.5090666821595222,Other,4
Gata6_01,Gata6,1.0034356088369665,1.0,0.004948040923600916,Other,4
Gata6_02,Gata6,1.0272601821683292,1.0,0.0388016305210976,Other,4
Gata6_03,Gata6,0.95462928609696,1.0,-0.06698749885052614,Other,4
Gata6_04,Gata6,1.0365554968641209,1.0,0.05179735996617439,Other,4
Gata6_05,Gata6,1.0670630401688497,1.0,0.09364541051323644,Other,4
Gata6_06,Gata6,0.9652198026296421,1.0,-0.05107058042931119,Other,4
Gata6_07,Gata6,1.087587929022467,1.0,0.12113204430533368,Other,4
Gata6_08,Gata6,1.0939879532501728,1.0,0.1295968515839199,Other,4
Gata6_09,Gata6,0.8476676372183972,1.0,-0.23842938685353768,Other,4
Gata6_10,Gata6,1.0462834251467237,1.0,0.06527371264242246,Other,4
Gpx4_01,Gpx4,0.8027644612082444,1.0,-0.3169513456177229,Other,4
Gpx4_02,Gpx4,1.3089248303554195,1.0,0.3883822477893608,Other,4
Gpx4_03,Gpx4,0.9252087183603369,1.0,-0.11214923414892601,Other,4
Gpx4_04,Gpx4,0.9918283234963401,1.0,-0.011837670116482076,Other,4
Gpx4_05,Gpx4,1.018177502999607,1.0,0.025989094197510762,Other,4
Gpx4_06,Gpx4,0.8572456759484866,1.0,-0.2222193728374568,Other,4
Gpx4_07,Gpx4,0.9371041437794917,1.0,-0.09371870616499592,Other,4
Gpx4_08,Gpx4,1.0444363286987541,1.0,0.06272454499435022,Other,4
Gpx4_09,Gpx4,0.8918523262309264,1.0,-0.16512324780422957,Other,4
Gpx4_10,Gpx4,0.8773890144019704,1.0,-0.18871145208961954,Other,4
Hdac1_01,Hdac1,0.8816252136141157,1.0,-0.18176261072887015,Other,4
Hdac1_02,Hdac1,1.1746715372865097,1.0,0.2322574054933501,Other,4
Hdac1_03,Hdac1,1.0068373847379481,1.0,0.009830691113623821,Other,4
Hdac1_04,Hdac1,1.0062135919378392,1.0,0.008936582798939906,Other,4
Hdac1_05,Hdac1,1.0874945509046394,1.0,0.1210081720854584,Other,4
Hdac1_06,Hdac1,1.0038806929659974,1.0,0.005587821187107659,Other,4
Hdac1_07,Hdac1,0.9284582250658948,1.0,-0.10709109570792971,Other,4
Hdac1_08,Hdac1,1.0392183429000732,1.0,0.05549880065730684,Other,4
Hdac1_09,Hdac1,0.7992651221392872,1.0,-0.3232539597552357,Other,4
Hdac1_10,Hdac1,0.7041333338354289,1.0,-0.5060794531704262,Other,4
Hdac2_01,Hdac2,0.9301858591881886,1.0,-0.10440908690415655,Other,4
Hdac2_02,Hdac2,0.8427217858019674,1.0,-0.2468716730812783,Other,4
Hdac2_03,Hdac2,0.9257801300372793,1.0,-0.11125849640133563,Other,4
Hdac2_04,Hdac2,1.00571417326667,1.0,0.008220345499089565,Other,4
Hdac2_05,Hdac2,1.0337209920576762,1.0,0.04784684552548196,Other,4
Hdac2_06,Hdac2,0.9189653310289284,1.0,-0.12191765959295914,Other,4
Hdac2_07,Hdac2,1.2903525593364278,1.0,0.36776530294576093,Other,4
Hdac2_08,Hdac2,1.1171264096546636,1.0,0.1597924447857252,Other,4
Hdac2_09,Hdac2,0.912716468134404,1.0,-0.1317613327553675,Other,4
Hdac2_10,Hdac2,1.1206473993778947,1.0,0.16433241981284386,Other,4
Hdac3_01,Hdac3,1.2011672796338326,1.0,0.26443708084607015,Other,4
Hdac3_02,Hdac3,1.0064839854821237,1.0,0.009324217217692993,Other,4
Hdac3_03,Hdac3,0.9091803264287901,1.0,-0.1373616285832355,Other,4
Hdac3_04,Hdac3,1.170899876245694,1.0,0.22761771612988876,Other,4
Hdac3_05,Hdac3,1.1844714256218074,1.0,0.2442433951919395,Other,4
Hdac3_06,Hdac3,1.0539975958299146,1.0,0.07587157618934438,Other,4
Hdac3_07,Hdac3,1.1768165206062906,1.0,0.23488940495951932,Other,4
Hdac3_08,Hdac3,1.0844711041359258,1.0,0.11699161273799985,Other,4
Hdac3_09,Hdac3,1.0220216129646935,1.0,0.031425705656438714,Other,4
Hdac3_10,Hdac3,1.1082802155189067,1.0,0.1483226958530972,Other,4
Hdac6_01,Hdac6,1.0473398073440494,1.0,0.06672959779219519,Other,4
Hdac6_02,Hdac6,1.18578792684778,1.0,0.24584601305176687,Other,4
Hdac6_03,Hdac6,0.8386711101557629,1.0,-0.2538229347248989,Other,4
Hdac6_04,Hdac6,0.9864009794544565,1.0,-0.01975386261073684,Other,4
Hdac6_05,Hdac6,0.9763709982783815,1.0,-0.03449865235059651,Other,4
Hdac6_06,Hdac6,0.9552881566090669,1.0,-0.06599211628910504,Other,4
Hdac6_07,Hdac6,1.2630221538596489,1.0,0.3368799447336555,Other,4
Hdac6_08,Hdac6,1.178890016826459,1.0,0.2374291300391457,Other,4
Hdac6_09,Hdac6,1.027138284307622,1.0,0.0386304257210422,Other,4
Hdac6_10,Hdac6,0.9400037198804391,1.0,-0.0892616289029986,Other,4
Hif1a_01,Hif1a,0.7502688350243277,1.0,-0.41452046266312315,Other,4
Hif1a_02,Hif1a,1.0508222736167172,1.0,0.07151868580479125,Other,4
Hif1a_03,Hif1a,0.7662084123715072,1.0,-0.3841912293708961,Other,4
Hif1a_04,Hif1a,0.7071810270502266,1.0,-0.49984852568365384,Other,4
Hif1a_05,Hif1a,0.8841840730328331,1.0,-0.17758134788728325,Other,4
Hif1a_06,Hif1a,0.9434581594033262,1.0,-0.0839695564573036,Other,4
Hif1a_07,Hif1a,1.0298615393522663,1.0,0.04245038603231786,Other,4
Hif1a_08,Hif1a,1.0052030511472225,1.0,0.007486955428188084,Other,4
Hif1a_09,Hif1a,0.8875256625380502,1.0,-0.1721392596856449,Other,4
Hif1a_10,Hif1a,1.0259384980040542,1.0,0.0369442482120112,Other,4
Hnf4a_01,Hnf4a,1.2653430014770586,1.0,0.33952851492268155,Other,4
Hnf4a_02,Hnf4a,0.9579818571879863,1.0,-0.061929761256567156,Other,4
Hnf4a_03,Hnf4a,1.0016735889628072,1.0,0.002412460326258528,Other,4
Hnf4a_04,Hnf4a,1.4768579587305666,1.0,0.5625310772271407,Other,4
Hnf4a_05,Hnf4a,0.7264329104848775,1.0,-0.46109853058756534,Other,4
Hnf4a_06,Hnf4a,1.0663349748304274,1.0,0.09266071259322563,Other,4
Hnf4a_07,Hnf4a,0.869303070558562,1.0,-0.2020688543673161,Other,4
Hnf4a_08,Hnf4a,1.1049023411784704,1.0,0.14391886000238033,Other,4
Hnf4a_09,Hnf4a,0.9248280680296485,1.0,-0.11274291137327788,Other,4
Hnf4a_10,Hnf4a,0.8108807866516216,1.0,-0.3024382657080943,Other,4
Hnf4g_01,Hnf4g,0.9233469883396702,1.0,-0.11505518885363436,Other,4
Hnf4g_02,Hnf4g,1.0541165950576086,1.0,0.07603445123338913,Other,4
Hnf4g_03,Hnf4g,1.1236088458685423,1.0,0.16813988756951098,Other,4
Hnf4g_04,Hnf4g,1.1907849994177864,1.0,0.25191295285429094,Other,4
Hnf4g_05,Hnf4g,0.9727929481292077,1.0,-0.03979532430477018,Other,4
Hnf4g_06,Hnf4g,0.9645502546134213,1.0,-0.05207168793201461,Other,4
Hnf4g_07,Hnf4g,0.8842316241966043,1.0,-0.17750376225141132,Other,4
Hnf4g_08,Hnf4g,1.0141567310736115,1.0,0.0202806283466462,Other,4
Hnf4g_09,Hnf4g,1.0363203582182994,1.0,0.05147005299419989,Other,4
Hnf4g_10,Hnf4g,1.098997969419961,1.0,0.13618872067253188,Other,4
Hras_01,Hras,0.815632187103851,1.0,-0.29400938566963025,Other,4
Hras_02,Hras,1.305463757606473,1.0,0.38456240598687214,Other,4
Hras_03,Hras,1.1675127400130016,1.0,0.22343829284996594,Other,4
Hras_04,Hras,1.015952083358241,1.0,0.0228323600513897,Other,4
Hras_05,Hras,1.0378565546085954,1.0,0.053607058093076886,Other,4
Hras_06,Hras,0.9210287791351043,1.0,-0.11868185836791241,Other,4
Hras_07,Hras,0.8211953320290108,1.0,-0.28420266821743967,Other,4
Hras_08,Hras,1.1384722221897967,1.0,0.18709909130069188,Other,4
Hras_09,Hras,0.7127778855712581,1.0,-0.4884755179484037,Other,4
Hras_10,Hras,0.987557473386467,1.0,-0.018063383007147195,Other,4
Hsp90aa1_01,Hsp90aa1,0.9735041237413102,1.0,-0.03874100470549279,Other,4
Hsp90aa1_02,Hsp90aa1,0.8163923160741502,1.0,-0.2926654911716627,Other,4
Hsp90aa1_03,Hsp90aa1,0.8444232594514474,1.0,-0.24396177693997426,Other,4
Hsp90aa1_04,Hsp90aa1,0.9042840256870581,1.0,-0.1451521163923402,Other,4
Hsp90aa1_05,Hsp90aa1,0.9798728891761427,1.0,-0.0293334824442459,Other,4
Hsp90aa1_06,Hsp90aa1,1.0038183102121876,1.0,0.005498167021373813,Other,4
Hsp90aa1_07,Hsp90aa1,0.9811213618493441,1.0,-0.027496490238149658,Other,4
Hsp90aa1_08,Hsp90aa1,0.9590911393063943,1.0,-0.06026017852006315,Other,4
Hsp90aa1_09,Hsp90aa1,0.8338595656345699,1.0,-0.2621236620835872,Other,4
Hsp90aa1_10,Hsp90aa1,0.8126928835247346,1.0,-0.2992178337609236,Other,4
Hsp90ab1_01,Hsp90ab1,0.9967300936249126,1.0,-0.004725207421616556,Other,4
Hsp90ab1_02,Hsp90ab1,0.8689040007849572,1.0,-0.20273130247600898,Other,4
Hsp90ab1_03,Hsp90ab1,0.8922938135627622,1.0,-0.1644092574162801,Other,4
Hsp90ab1_04,Hsp90ab1,0.993588690163725,1.0,-0.009279343166298457,Other,4
Hsp90ab1_05,Hsp90ab1,1.0922018956221273,1.0,0.12723956586389995,Other,4
Hsp90ab1_06,Hsp90ab1,1.1000491105541796,1.0,0.13756793281484364,Other,4
Hsp90ab1_07,Hsp90ab1,0.9515953312696528,1.0,-0.07157990127757473,Other,4
Hsp90ab1_08,Hsp90ab1,0.9614332709506048,1.0,-0.05674136525708869,Other,4
Hsp90ab1_09,Hsp90ab1,1.084829617397588,1.0,0.11746847175922055,Other,4
Hsp90ab1_10,Hsp90ab1,1.0735983215184037,1.0,0.10245432111890841,Other,4
Huwe1_01,Huwe1,1.0765771281559942,1.0,0.10645168078910458,Other,4
Huwe1_02,Huwe1,0.8128295738908953,1.0,-0.2989752009840431,Other,4
Huwe1_03,Huwe1,1.2282347998552183,1.0,0.29658638498008516,Other,4
Huwe1_04,Huwe1,0.9086638680373432,1.0,-0.1381813819839735,Other,4
Huwe1_05,Huwe1,1.0142210896799488,1.0,0.0203721791822771,Other,4
Huwe1_06,Huwe1,0.9768258913768653,1.0,-0.03382665452727558,Other,4
Huwe1_07,Huwe1,0.6639984034498826,1.0,-0.5907483221972497,Other,4
Huwe1_08,Huwe1,0.8710056883220367,1.0,-0.1992459541491054,Other,4
Huwe1_09,Huwe1,0.9176939681840106,1.0,-0.12391496978029434,Other,4
Huwe1_10,Huwe1,1.0254588588171087,1.0,0.0362696123724642,Other,4
Idh1_01,Idh1,1.0527614813724127,1.0,0.07417860956420784,Other,4
Idh1_02,Idh1,0.9810943793693402,1.0,-0.02753616731267028,Other,4
Idh1_03,Idh1,0.8866862969714,1.0,-0.173504314885901,Other,4
Idh1_04,Idh1,1.2116311638731936,1.0,0.2769505906964907,Other,4
Idh1_05,Idh1,1.0183053242752356,1.0,0.026170197733707445,Other,4
Idh1_06,Idh1,0.9085830690740846,1.0,-0.13830967303930394,Other,4
