Target_Gene,shRNA_ID,Sample_ID,Sample_Description,Day_Tx,Tx,Dox,Replicate,Read_Counts
Fbxw7,Fbxw7_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9939498155886725
Fbxw7,Fbxw7_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.001827614388829
Fgfr1,Fgfr1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0261077315359466
Fgfr1,Fgfr1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1193231253643978
Fgfr1,Fgfr1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0723380145558323
Fgfr1,Fgfr1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0453773684314531
Fgfr1,Fgfr1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0634430817452678
Fgfr1,Fgfr1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9764734890296912
Fgfr1,Fgfr1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.983059929634152
Fgfr1,Fgfr1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9264527927430445
Fgfr1,Fgfr1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9448465831393627
Fgfr1,Fgfr1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1054992481145025
Fgfr2,Fgfr2_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0182711919112781
Fgfr2,Fgfr2_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1675250797654944
Fgfr2,Fgfr2_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0036311967671967
Fgfr2,Fgfr2_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0123904744712149
Fgfr2,Fgfr2_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8966584618007029
Fgfr2,Fgfr2_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0718699982633795
Fgfr2,Fgfr2_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0354298613466173
Fgfr2,Fgfr2_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9613142310734182
Fgfr2,Fgfr2_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0757509256209294
Fgfr2,Fgfr2_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9145945821769415
Fgfr3,Fgfr3_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9346513405746638
Fgfr3,Fgfr3_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0999520404729768
Fgfr3,Fgfr3_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0601152749201492
Fgfr3,Fgfr3_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9426113862161627
Fgfr3,Fgfr3_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9573420381428848
Fgfr3,Fgfr3_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0537174188822849
Fgfr3,Fgfr3_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9634834504104383
Fgfr3,Fgfr3_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9479868251746427
Fgfr3,Fgfr3_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0043097867539943
Fgfr3,Fgfr3_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9304394879506728
Fkbp1a,Fkbp1a_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9527858380521276
Fkbp1a,Fkbp1a_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.21453237208796
Fkbp1a,Fkbp1a_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0386065824220847
Fkbp1a,Fkbp1a_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0626798262019126
Fkbp1a,Fkbp1a_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0451073281112193
Fkbp1a,Fkbp1a_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8311431473647162
Fkbp1a,Fkbp1a_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9410971252835157
Fkbp1a,Fkbp1a_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9061455226531222
Fkbp1a,Fkbp1a_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9149396352079742
Fkbp1a,Fkbp1a_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1268785425030527
Fkbp3,Fkbp3_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9590290936480166
Fkbp3,Fkbp3_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9671156538988172
Fkbp3,Fkbp3_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.980315527841462
Fkbp3,Fkbp3_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9756452090794396
Fkbp3,Fkbp3_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9846849614997453
Fkbp3,Fkbp3_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0712721138031072
Fkbp3,Fkbp3_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0849977540975615
Fkbp3,Fkbp3_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8987618719849065
Fkbp3,Fkbp3_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.991997113260668
Fkbp3,Fkbp3_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.90397811309245
Fkbp4,Fkbp4_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.961884134739963
Fkbp4,Fkbp4_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9468174053230933
Fkbp4,Fkbp4_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0653186055080637
Fkbp4,Fkbp4_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8924001070506516
Fkbp4,Fkbp4_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0590396408846705
Fkbp4,Fkbp4_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.028674789591449
Fkbp4,Fkbp4_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.143651439017804
Fkbp4,Fkbp4_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.905817018065447
Fkbp4,Fkbp4_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9418859944188482
Fkbp4,Fkbp4_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9607722692199258
Fkbp5,Fkbp5_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0116871260880917
Fkbp5,Fkbp5_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0912646934661712
Fkbp5,Fkbp5_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.910275163147067
Fkbp5,Fkbp5_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.964600630602702
Fkbp5,Fkbp5_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9892141690455524
Fkbp5,Fkbp5_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0300330187239195
Fkbp5,Fkbp5_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0492467625951316
Fkbp5,Fkbp5_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9830662045051445
Fkbp5,Fkbp5_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9928441719240972
Fkbp5,Fkbp5_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0670016517952832
Flt3,Flt3_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.975703449734695
Flt3,Flt3_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9775010260025399
Flt3,Flt3_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0476516091305104
Flt3,Flt3_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9848782250255832
Flt3,Flt3_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9504576101522082
Flt3,Flt3_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0498954982000086
Flt3,Flt3_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0572891951416277
Flt3,Flt3_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8987015793390737
Flt3,Flt3_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9892034951422553
Flt3,Flt3_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0258594916143289
Fosl1,Fosl1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8576353689201561
Fosl1,Fosl1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0090504847181752
Fosl1,Fosl1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9577886503479862
Fosl1,Fosl1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0352442186275357
Fosl1,Fosl1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9826951527914147
Fosl1,Fosl1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0362327547568277
Fosl1,Fosl1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9990289134889169
Fosl1,Fosl1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8912437651868781
Fosl1,Fosl1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9593903171309958
Fosl1,Fosl1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.102929800856066
Gapdh,Gapdh_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9260560438540174
Gapdh,Gapdh_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.040770612216286
Gapdh,Gapdh_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0880257254333656
Gapdh,Gapdh_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9152536350507814
Gapdh,Gapdh_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0597190265467626
Gapdh,Gapdh_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0172394750058704
Gapdh,Gapdh_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9323129612511384
Gapdh,Gapdh_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9116361000445405
Gapdh,Gapdh_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0358853709670484
Gapdh,Gapdh_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8803820714926119
Gata4,Gata4_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9371526560165102
Gata4,Gata4_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9896475779935927
Gata4,Gata4_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9363576727464085
Gata4,Gata4_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0562177103177075
Gata4,Gata4_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.159533584190498
Gata4,Gata4_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9879607471804396
Gata4,Gata4_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0586450219607002
Gata4,Gata4_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0952279834729808
Gata4,Gata4_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9014509175768234
Gata4,Gata4_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8805001977925901
Gata6,Gata6_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0847439570247617
Gata6,Gata6_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0004869938483403
Gata6,Gata6_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0682663955818208
Gata6,Gata6_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.848363332602564
Gata6,Gata6_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.941684261168749
Gata6,Gata6_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9487474923134215
Gata6,Gata6_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0955515619572913
Gata6,Gata6_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.019395086295699
Gata6,Gata6_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.055762374259929
Gata6,Gata6_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0427919234708771
Gpx4,Gpx4_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0158484902299638
Gpx4,Gpx4_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.3281291471411782
Gpx4,Gpx4_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.976218989489697
Gpx4,Gpx4_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9647603657810074
Gpx4,Gpx4_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0253711266104877
Gpx4,Gpx4_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0025900463245598
Gpx4,Gpx4_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9852844634771918
Gpx4,Gpx4_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0725573803735786
Gpx4,Gpx4_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.054816076956065
Gpx4,Gpx4_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.009227654417335
Hdac1,Hdac1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8617805191361677
Hdac1,Hdac1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1568474654008059
Hdac1,Hdac1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9270692543310562
Hdac1,Hdac1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9995662247079933
Hdac1,Hdac1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0726038086825243
Hdac1,Hdac1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9554655016052841
Hdac1,Hdac1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9046864458337833
Hdac1,Hdac1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9136126996176281
Hdac1,Hdac1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8872462812146478
Hdac1,Hdac1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8356112321943835
Hdac2,Hdac2_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0241126689291091
Hdac2,Hdac2_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9244708979654909
Hdac2,Hdac2_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0218872849286762
Hdac2,Hdac2_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8915817937515755
Hdac2,Hdac2_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0591793596826264
Hdac2,Hdac2_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9100521551245757
Hdac2,Hdac2_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9770878510177323
Hdac2,Hdac2_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.088162142927119
Hdac2,Hdac2_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9763843988283182
Hdac2,Hdac2_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0756536145920448
Hdac3,Hdac3_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1210401219112567
Hdac3,Hdac3_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9881665573335926
Hdac3,Hdac3_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.036988818988621
Hdac3,Hdac3_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0108802769957075
Hdac3,Hdac3_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0291683698876197
Hdac3,Hdac3_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0265853543795198
Hdac3,Hdac3_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.116640470655899
Hdac3,Hdac3_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8569309598273004
Hdac3,Hdac3_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9798450823724876
Hdac3,Hdac3_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0627251180637254
Hdac6,Hdac6_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0413153360043041
Hdac6,Hdac6_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0562076466663557
Hdac6,Hdac6_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.069205796381491
Hdac6,Hdac6_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9730881410063913
Hdac6,Hdac6_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0514059718448656
Hdac6,Hdac6_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9458432220449683
Hdac6,Hdac6_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0658494292202274
Hdac6,Hdac6_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0287228819538148
Hdac6,Hdac6_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0268540958501517
Hdac6,Hdac6_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8593379408763956
Hif1a,Hif1a_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.998320057926995
Hif1a,Hif1a_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0050316211804875
Hif1a,Hif1a_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0293926049848607
Hif1a,Hif1a_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8215024552811442
Hif1a,Hif1a_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.049210476248287
Hif1a,Hif1a_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.960031194718045
Hif1a,Hif1a_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0278317589281452
Hif1a,Hif1a_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.153206703164991
Hif1a,Hif1a_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9866122716407776
Hif1a,Hif1a_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9580151567162482
Hnf4a,Hnf4a_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1046044654414429
Hnf4a,Hnf4a_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.009489440041302
Hnf4a,Hnf4a_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0264622908523906
Hnf4a,Hnf4a_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1040775895267234
Hnf4a,Hnf4a_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.757149377378889
Hnf4a,Hnf4a_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0099750553023301
Hnf4a,Hnf4a_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9609823575270229
Hnf4a,Hnf4a_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9975687508475986
Hnf4a,Hnf4a_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1183836633169821
Hnf4a,Hnf4a_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9049329820478161
Hnf4g,Hnf4g_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9380660421600873
Hnf4g,Hnf4g_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0872275041738797
Hnf4g,Hnf4g_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0215145447056528
Hnf4g,Hnf4g_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9778251565894632
Hnf4g,Hnf4g_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.03923349155043
Hnf4g,Hnf4g_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0354295884809614
Hnf4g,Hnf4g_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9996610732473137
Hnf4g,Hnf4g_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0571295324869359
Hnf4g,Hnf4g_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0579594144117466
Hnf4g,Hnf4g_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0470283537865988
Hras,Hras_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9543842609763064
Hras,Hras_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0089210430439908
Hras,Hras_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.038147741985976
Hras,Hras_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9677178428652072
Hras,Hras_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.044108301750809
Hras,Hras_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0002260747585483
Hras,Hras_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.040975163419504
Hras,Hras_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.01816204318766
Hras,Hras_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9271377406874703
Hras,Hras_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.016117377077536
Hsp90aa1,Hsp90aa1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0300881182849948
Hsp90aa1,Hsp90aa1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9304639518131549
Hsp90aa1,Hsp90aa1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9031072189109864
Hsp90aa1,Hsp90aa1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9546634975556982
Hsp90aa1,Hsp90aa1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9405204130147722
Hsp90aa1,Hsp90aa1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0654558329899106
Hsp90aa1,Hsp90aa1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9917819499266554
Hsp90aa1,Hsp90aa1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0029776107374053
Hsp90aa1,Hsp90aa1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9805788155250651
Hsp90aa1,Hsp90aa1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9878931594255983
Hsp90ab1,Hsp90ab1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0516819594099591
Hsp90ab1,Hsp90ab1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0128696037603124
Hsp90ab1,Hsp90ab1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9457703823700078
Hsp90ab1,Hsp90ab1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0034641813068643
Hsp90ab1,Hsp90ab1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.073329222321522
Hsp90ab1,Hsp90ab1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0854688255737637
Hsp90ab1,Hsp90ab1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9936804175730166
Hsp90ab1,Hsp90ab1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.033140778392836
Hsp90ab1,Hsp90ab1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0928609649196506
Hsp90ab1,Hsp90ab1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9943374671456805
Huwe1,Huwe1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9420992760660133
Huwe1,Huwe1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0477343356479734
Huwe1,Huwe1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1288777343250098
Huwe1,Huwe1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9653266853325178
Huwe1,Huwe1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0570470840134087
Huwe1,Huwe1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0604299789588605
Huwe1,Huwe1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9041196707254912
Huwe1,Huwe1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.092339655561837
Huwe1,Huwe1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9258399161336824
Huwe1,Huwe1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9461854519979455
Idh1,Idh1_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0347015441090222
Idh1,Idh1_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8457081637306377
Idh1,Idh1_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0502723437626706
Idh1,Idh1_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0421093980935385
Idh1,Idh1_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8884204702967862
Idh1,Idh1_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.991361750940058
Idh1,Idh1_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0050969759011381
Idh1,Idh1_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9998611035688121
Idh1,Idh1_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9048115159133608
Idh1,Idh1_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8211565486708855
Idh2,Idh2_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9181480253006155
Idh2,Idh2_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9777732757676284
Idh2,Idh2_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0181939164432683
Idh2,Idh2_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9418742549767485
Idh2,Idh2_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9674918180306188
Idh2,Idh2_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.03546694252895
Idh2,Idh2_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0698075077244593
Idh2,Idh2_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.8615302639306196
Idh2,Idh2_09,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0249500738001083
Idh2,Idh2_10,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.848581686842288
Igf1r,Igf1r_01,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9715544317459828
Igf1r,Igf1r_02,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9324703268045925
Igf1r,Igf1r_03,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9626006946603691
Igf1r,Igf1r_04,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1236267188485896
Igf1r,Igf1r_05,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.1127863214674705
Igf1r,Igf1r_06,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0894038342576684
Igf1r,Igf1r_07,D21,T4_Dox_NoTx,0.0,None,Y,3.0,1.0288187444765242
Igf1r,Igf1r_08,D21,T4_Dox_NoTx,0.0,None,Y,3.0,0.9668386321288643
