Sample_Description,Target_Gene,shRNA_ID,Day_Tx,Tx,Dox,Read_Counts,RTN
T7_NoDox_NoTx,Jak2,Jak2_03,3,None,N,2119,0.0025809013301568394
T7_NoDox_NoTx,Jak2,Jak2_04,3,None,N,6041,0.00735782205544005
T7_NoDox_NoTx,Jak2,Jak2_05,3,None,N,3185,0.003879268870481139
T7_NoDox_NoTx,Jak2,Jak2_06,3,None,N,3040,0.0037026616534576646
T7_NoDox_NoTx,Jak2,Jak2_07,3,None,N,2296,0.002796483933006184
T7_NoDox_NoTx,Jak2,Jak2_08,3,None,N,1228,0.0014956804310677673
T7_NoDox_NoTx,Jak2,Jak2_09,3,None,N,3451,0.0042032517651586845
T7_NoDox_NoTx,Jak2,Jak2_10,3,None,N,4672,0.005690406330577043
T7_NoDox_NoTx,Kdm6a,Kdm6a_01,3,None,N,831,0.0010121420506655657
T7_NoDox_NoTx,Kdm6a,Kdm6a_02,3,None,N,3361,0.004093633492523425
T7_NoDox_NoTx,Kdm6a,Kdm6a_03,3,None,N,1797,0.002188711510284021
T7_NoDox_NoTx,Kdm6a,Kdm6a_04,3,None,N,1673,0.0020376818902087743
T7_NoDox_NoTx,Kdm6a,Kdm6a_05,3,None,N,5609,0.006831654346790803
T7_NoDox_NoTx,Kdm6a,Kdm6a_06,3,None,N,2755,0.0033555371234460086
T7_NoDox_NoTx,Kdm6a,Kdm6a_07,3,None,N,4466,0.005439502284323003
T7_NoDox_NoTx,Kdm6a,Kdm6a_08,3,None,N,3165,0.00385490925433997
T7_NoDox_NoTx,Kdm6a,Kdm6a_09,3,None,N,2259,0.0027514186431450214
T7_NoDox_NoTx,Kdm6a,Kdm6a_10,3,None,N,4742,0.005775664987071134
T7_NoDox_NoTx,Kdr,Kdr_01,3,None,N,2713,0.003304381929549554
T7_NoDox_NoTx,Kdr,Kdr_02,3,None,N,2265,0.002758726527987372
T7_NoDox_NoTx,Kdr,Kdr_03,3,None,N,4995,0.006083814131256919
T7_NoDox_NoTx,Kdr,Kdr_04,3,None,N,1261,0.0015358737977006957
T7_NoDox_NoTx,Kdr,Kdr_05,3,None,N,5329,0.00649061972081444
T7_NoDox_NoTx,Kdr,Kdr_06,3,None,N,3197,0.0038938846401658403
T7_NoDox_NoTx,Kdr,Kdr_07,3,None,N,6333,0.0077134724511011155
T7_NoDox_NoTx,Kdr,Kdr_08,3,None,N,4455,0.005426104495445361
T7_NoDox_NoTx,Kdr,Kdr_09,3,None,N,1414,0.0017222248611806375
T7_NoDox_NoTx,Kdr,Kdr_10,3,None,N,1866,0.0022727521859710535
T7_NoDox_NoTx,Keap1,Keap1_01,3,None,N,3001,0.0036551604019823855
T7_NoDox_NoTx,Keap1,Keap1_02,3,None,N,2018,0.002457885268643937
T7_NoDox_NoTx,Keap1,Keap1_03,3,None,N,4444,0.005412706706567718
T7_NoDox_NoTx,Keap1,Keap1_04,3,None,N,2457,0.002992578842942593
T7_NoDox_NoTx,Keap1,Keap1_05,3,None,N,3306,0.00402664454813521
T7_NoDox_NoTx,Keap1,Keap1_06,3,None,N,7378,0.008986262394477187
T7_NoDox_NoTx,Keap1,Keap1_07,3,None,N,1686,0.002053515640700534
T7_NoDox_NoTx,Keap1,Keap1_08,3,None,N,2715,0.003306817891163671
T7_NoDox_NoTx,Keap1,Keap1_09,3,None,N,1551,0.0018890882317476442
T7_NoDox_NoTx,Keap1,Keap1_10,3,None,N,3728,0.0045406324487138735
T7_NoDox_NoTx,Kif11,Kif11_01,3,None,N,2461,0.002997450766170827
T7_NoDox_NoTx,Kif11,Kif11_02,3,None,N,3941,0.0048000623606173215
T7_NoDox_NoTx,Kif11,Kif11_03,3,None,N,3786,0.004611275335523263
T7_NoDox_NoTx,Kif11,Kif11_04,3,None,N,4935,0.0060107352828334135
T7_NoDox_NoTx,Kif11,Kif11_05,3,None,N,1608,0.0019585131377499753
T7_NoDox_NoTx,Kif11,Kif11_06,3,None,N,3193,0.0038890127169376064
T7_NoDox_NoTx,Kif11,Kif11_07,3,None,N,1609,0.0019597311185570337
T7_NoDox_NoTx,Kif11,Kif11_08,3,None,N,2235,0.002722187103775619
T7_NoDox_NoTx,Kif11,Kif11_09,3,None,N,2099,0.0025565417140156707
T7_NoDox_NoTx,Kif11,Kif11_10,3,None,N,4800,0.005846307873880524
T7_NoDox_NoTx,Kit,Kit_01,3,None,N,2809,0.0034213080870271646
T7_NoDox_NoTx,Kit,Kit_02,3,None,N,2596,0.0031618781751237162
T7_NoDox_NoTx,Kit,Kit_03,3,None,N,3308,0.004029080509749327
T7_NoDox_NoTx,Kit,Kit_04,3,None,N,1690,0.0020583875639287675
T7_NoDox_NoTx,Kit,Kit_05,3,None,N,4925,0.005998555474762829
T7_NoDox_NoTx,Kit,Kit_06,3,None,N,5266,0.006413886929969757
T7_NoDox_NoTx,Kit,Kit_07,3,None,N,1031,0.0012557382120772541
T7_NoDox_NoTx,Kit,Kit_08,3,None,N,3971,0.004836601784829074
T7_NoDox_NoTx,Kit,Kit_09,3,None,N,3824,0.004657558606191483
T7_NoDox_NoTx,Kit,Kit_10,3,None,N,6750,0.008221370447644486
T7_NoDox_NoTx,Klf5,Klf5_01,3,None,N,2936,0.003575991649523587
T7_NoDox_NoTx,Klf5,Klf5_02,3,None,N,2515,0.0030632217297519825
T7_NoDox_NoTx,Klf5,Klf5_03,3,None,N,3467,0.004222739458071619
