Target_Gene,shRNA_ID,Sample_ID,Read_Counts,Sample_Description,Day_Tx,Tx,Dox,Replicate
Akt2,Akt2_01,D1,660,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_02,D1,1001,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_03,D1,577,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_04,D1,736,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_05,D1,353,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_06,D1,391,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_07,D1,994,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_08,D1,1018,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_09,D1,948,T13_Dox_0.6nM,9,Low,Y,2
Akt2,Akt2_10,D1,660,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_01,D1,913,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_02,D1,829,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_03,D1,528,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_04,D1,418,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_05,D1,839,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_06,D1,1289,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_07,D1,353,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_08,D1,835,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_09,D1,540,T13_Dox_0.6nM,9,Low,Y,2
Apc,Apc_10,D1,1111,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_01,D1,890,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_02,D1,377,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_03,D1,415,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_04,D1,759,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_05,D1,1190,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_06,D1,621,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_07,D1,464,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_08,D1,533,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_09,D1,848,T13_Dox_0.6nM,9,Low,Y,2
Araf,Araf_10,D1,866,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_01,D1,1100,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_02,D1,1412,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_03,D1,946,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_04,D1,1016,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_05,D1,126,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_06,D1,311,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_07,D1,1061,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_08,D1,714,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_09,D1,461,T13_Dox_0.6nM,9,Low,Y,2
Arid1a,Arid1a_10,D1,610,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_01,D1,721,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_02,D1,1051,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_03,D1,416,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_04,D1,710,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_05,D1,650,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_06,D1,1434,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_07,D1,700,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_08,D1,801,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_09,D1,1328,T13_Dox_0.6nM,9,Low,Y,2
Arid1b,Arid1b_10,D1,499,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_01,D1,1599,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_02,D1,681,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_03,D1,487,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_04,D1,706,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_05,D1,532,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_06,D1,396,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_07,D1,604,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_08,D1,193,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_09,D1,630,T13_Dox_0.6nM,9,Low,Y,2
Ascl1,Ascl1_10,D1,915,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_01,D1,532,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_02,D1,672,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_03,D1,610,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_04,D1,1439,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_05,D1,1050,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_06,D1,398,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_07,D1,737,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_08,D1,290,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_09,D1,1325,T13_Dox_0.6nM,9,Low,Y,2
Atm,Atm_10,D1,1591,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_01,D1,295,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_02,D1,381,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_03,D1,1636,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_04,D1,1461,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_05,D1,191,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_06,D1,514,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_07,D1,2094,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_08,D1,856,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_09,D1,700,T13_Dox_0.6nM,9,Low,Y,2
Atr,Atr_10,D1,1245,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_01,D1,511,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_02,D1,441,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_03,D1,1417,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_04,D1,846,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_05,D1,468,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_06,D1,863,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_07,D1,217,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_08,D1,529,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_09,D1,1399,T13_Dox_0.6nM,9,Low,Y,2
Aurka,Aurka_10,D1,349,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_01,D1,965,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_02,D1,1008,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_03,D1,372,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_04,D1,470,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_05,D1,387,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_06,D1,665,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_07,D1,919,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_08,D1,1487,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_09,D1,504,T13_Dox_0.6nM,9,Low,Y,2
Aurkb,Aurkb_10,D1,1142,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_01,D1,1205,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_02,D1,563,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_03,D1,982,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_04,D1,1759,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_05,D1,1329,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_06,D1,799,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_07,D1,918,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_08,D1,942,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_09,D1,465,T13_Dox_0.6nM,9,Low,Y,2
Axin1,Axin1_10,D1,516,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_01,D1,834,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_02,D1,461,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_03,D1,640,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_04,D1,967,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_05,D1,1319,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_06,D1,796,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_07,D1,1008,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_08,D1,278,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_09,D1,858,T13_Dox_0.6nM,9,Low,Y,2
Axl,Axl_10,D1,1143,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_01,D1,668,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_02,D1,476,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_03,D1,1413,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_04,D1,725,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_05,D1,772,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_06,D1,713,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_07,D1,446,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_08,D1,796,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_09,D1,679,T13_Dox_0.6nM,9,Low,Y,2
B2m,B2m_10,D1,688,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_01,D1,759,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_02,D1,822,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_03,D1,1628,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_04,D1,729,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_05,D1,1058,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_06,D1,1700,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_07,D1,2092,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_08,D1,982,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_09,D1,520,T13_Dox_0.6nM,9,Low,Y,2
Bcl2,Bcl2_10,D1,525,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_01,D1,950,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_02,D1,675,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_03,D1,1070,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_04,D1,537,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_05,D1,851,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_06,D1,853,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_07,D1,1989,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_08,D1,294,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_09,D1,1502,T13_Dox_0.6nM,9,Low,Y,2
Braf,Braf_10,D1,547,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_01,D1,770,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_02,D1,1626,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_03,D1,781,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_04,D1,198,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_05,D1,269,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_06,D1,593,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_07,D1,500,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_08,D1,218,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_09,D1,1062,T13_Dox_0.6nM,9,Low,Y,2
Brca1,Brca1_10,D1,466,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_01,D1,356,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_02,D1,1156,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_03,D1,412,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_04,D1,915,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_05,D1,553,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_06,D1,897,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_07,D1,1056,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_08,D1,611,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_09,D1,504,T13_Dox_0.6nM,9,Low,Y,2
Brca2,Brca2_10,D1,908,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_01,D1,1657,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_02,D1,634,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_03,D1,549,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_04,D1,1595,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_05,D1,556,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_06,D1,905,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_07,D1,827,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_08,D1,298,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_09,D1,741,T13_Dox_0.6nM,9,Low,Y,2
Brd2,Brd2_10,D1,874,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_01,D1,1151,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_02,D1,585,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_03,D1,1174,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_04,D1,424,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_05,D1,755,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_06,D1,722,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_07,D1,975,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_08,D1,521,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_09,D1,756,T13_Dox_0.6nM,9,Low,Y,2
Brd4,Brd4_10,D1,693,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_01,D1,653,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_02,D1,1068,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_03,D1,719,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_04,D1,680,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_05,D1,645,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_06,D1,923,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_07,D1,748,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_08,D1,703,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_09,D1,1475,T13_Dox_0.6nM,9,Low,Y,2
Btk,Btk_10,D1,718,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_01,D1,1269,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_02,D1,776,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_03,D1,651,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_04,D1,1575,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_05,D1,610,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_06,D1,685,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_07,D1,948,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_08,D1,1414,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_09,D1,516,T13_Dox_0.6nM,9,Low,Y,2
Ccna2,Ccna2_10,D1,361,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_01,D1,434,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_02,D1,991,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_03,D1,968,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_04,D1,921,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_05,D1,532,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_06,D1,1319,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_07,D1,1408,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_08,D1,711,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_09,D1,418,T13_Dox_0.6nM,9,Low,Y,2
Ccnb1,Ccnb1_10,D1,626,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_01,D1,738,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_02,D1,448,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_03,D1,538,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_04,D1,982,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_05,D1,931,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_06,D1,718,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_07,D1,393,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_08,D1,768,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_09,D1,852,T13_Dox_0.6nM,9,Low,Y,2
Ccnd1,Ccnd1_10,D1,966,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_01,D1,1192,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_02,D1,1560,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_03,D1,277,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_04,D1,815,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_05,D1,464,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_06,D1,1296,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_07,D1,343,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_08,D1,1118,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_09,D1,701,T13_Dox_0.6nM,9,Low,Y,2
Ccnd3,Ccnd3_10,D1,101,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_01,D1,494,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_02,D1,1115,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_03,D1,929,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_04,D1,315,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_05,D1,692,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_06,D1,932,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_07,D1,1020,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_08,D1,1218,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_09,D1,934,T13_Dox_0.6nM,9,Low,Y,2
Ccne1,Ccne1_10,D1,265,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_01,D1,1324,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_02,D1,1174,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_03,D1,1623,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_04,D1,1121,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_05,D1,787,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_06,D1,310,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_07,D1,2283,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_08,D1,925,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_09,D1,1195,T13_Dox_0.6nM,9,Low,Y,2
Cd274,Cd274_10,D1,969,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_01,D1,919,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_02,D1,1268,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_03,D1,393,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_04,D1,805,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_05,D1,1600,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_06,D1,490,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_07,D1,573,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_08,D1,330,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_09,D1,313,T13_Dox_0.6nM,9,Low,Y,2
Cd276,Cd276_10,D1,653,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_01,D1,855,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_02,D1,1317,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_03,D1,1565,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_04,D1,1287,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_05,D1,1493,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_06,D1,798,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_07,D1,1270,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_08,D1,340,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_09,D1,1930,T13_Dox_0.6nM,9,Low,Y,2
Cd40,Cd40_10,D1,985,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_01,D1,1219,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_02,D1,1303,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_03,D1,501,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_04,D1,648,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_05,D1,621,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_06,D1,672,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_07,D1,246,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_08,D1,1408,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_09,D1,379,T13_Dox_0.6nM,9,Low,Y,2
Cd47,Cd47_10,D1,432,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_01,D1,389,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_02,D1,1192,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_03,D1,623,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_04,D1,881,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_05,D1,207,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_06,D1,405,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_07,D1,328,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_08,D1,1314,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_09,D1,782,T13_Dox_0.6nM,9,Low,Y,2
Cdk12,Cdk12_10,D1,696,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_01,D1,398,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_02,D1,1171,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_03,D1,476,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_04,D1,1379,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_05,D1,512,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_06,D1,948,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_07,D1,485,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_08,D1,831,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_09,D1,830,T13_Dox_0.6nM,9,Low,Y,2
Cdk2,Cdk2_10,D1,645,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_01,D1,443,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_02,D1,875,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_03,D1,491,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_04,D1,311,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_05,D1,571,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_06,D1,484,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_07,D1,164,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_08,D1,828,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_09,D1,1029,T13_Dox_0.6nM,9,Low,Y,2
Cdk4,Cdk4_10,D1,1299,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_01,D1,442,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_02,D1,511,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_03,D1,409,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_04,D1,911,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_05,D1,346,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_06,D1,883,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_07,D1,839,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_08,D1,701,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_09,D1,941,T13_Dox_0.6nM,9,Low,Y,2
Cdk6,Cdk6_10,D1,617,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_01,D1,689,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_02,D1,353,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_03,D1,1499,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_04,D1,617,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_05,D1,876,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_06,D1,929,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_07,D1,165,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_08,D1,938,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_09,D1,373,T13_Dox_0.6nM,9,Low,Y,2
Cdk7,Cdk7_10,D1,804,T13_Dox_0.6nM,9,Low,Y,2
Cdk8,Cdk8_01,D1,496,T13_Dox_0.6nM,9,Low,Y,2
